Date,Close,High,Low,Open,Volume
2024-05-01,134.6279754638672,135.11386108398438,119.3848114013672,126.9625473022461,4136407963
2024-05-02,137.81448364257812,140.28152465820312,128.26028442382812,134.6279754638672,3380078368
2024-05-03,143.77255249023438,144.9600372314453,136.12342834472656,137.81448364257812,3216962298
2024-05-04,146.1350555419922,148.9357452392578,142.56625366210938,143.77220153808594,3050187811
2024-05-05,145.71302795410156,147.91647338867188,143.47845458984375,146.1350555419922,2034794725
2024-05-06,152.80239868164062,156.62669372558594,145.58432006835938,145.71205139160156,2926902880
2024-05-07,148.1343231201172,159.05345153808594,148.0836181640625,152.80667114257812,2687619013
2024-05-08,142.29473876953125,149.81089782714844,140.16909790039062,148.1343231201172,2502237557
2024-05-09,152.84994506835938,153.08624267578125,140.78964233398438,142.29473876953125,2249863780
2024-05-10,146.21690368652344,155.41159057617188,144.9387969970703,152.8529052734375,2471594251
2024-05-11,145.3143768310547,147.4264373779297,143.33140563964844,146.2169647216797,1243751505
2024-05-12,143.52081298828125,147.57147216796875,142.8818359375,145.3143768310547,936690341
2024-05-13,147.28233337402344,150.54666137695312,138.03285217285156,143.52081298828125,2556255769
2024-05-14,142.0303955078125,148.8286895751953,141.9068603515625,147.27908325195312,2586166419
2024-05-15,158.18682861328125,158.64071655273438,141.35032653808594,142.0303955078125,3585715674
2024-05-16,159.116455078125,164.31932067871094,156.7726287841797,158.18775939941406,3498272951
2024-05-17,169.53054809570312,171.6060791015625,159.116455078125,159.116455078125,3371355809
2024-05-18,172.5391387939453,175.7790985107422,168.9330596923828,169.53054809570312,2479657643
2024-05-19,170.0913543701172,175.1893310546875,166.7326202392578,172.53919982910156,2300080451
2024-05-20,186.5204925537109,187.44712829589844,168.0304412841797,170.0913543701172,4636864705
2024-05-21,178.11614990234375,188.49383544921875,174.71170043945312,186.5195159912109,4568414163
2024-05-22,176.86077880859375,183.0676727294922,175.4474639892578,178.1156768798828,3833758536
2024-05-23,175.98577880859375,180.165283203125,167.4036865234375,176.8631134033203,5117258940
2024-05-24,167.7969207763672,176.03147888183594,162.8658905029297,175.98577880859375,4013502065
2024-05-25,168.43763732910156,170.3550567626953,166.11300659179688,167.7969207763672,1875205755
2024-05-26,163.3509063720703,168.43927001953125,161.2638702392578,168.43763732910156,2543881488
2024-05-27,169.9961395263672,171.98854064941406,163.33544921875,163.3509063720703,2745440475
2024-05-28,168.65084838867188,173.0171356201172,164.97340393066406,169.9961395263672,3342283019
2024-05-29,168.0726776123047,173.64195251464844,167.3238525390625,168.65084838867188,2852496248
2024-05-30,166.97653198242188,172.41778564453125,163.6839599609375,168.0726776123047,2932316784
2024-05-31,165.63771057128906,170.63156127929688,163.93309020996094,166.97653198242188,2415920333
2024-06-01,166.03067016601562,167.73709106445312,165.5856170654297,165.63772583007812,1058869941
2024-06-02,163.24990844726562,166.9154815673828,161.6532440185547,166.0296173095703,1562269041
2024-06-03,164.9234619140625,167.03875732421875,161.8537139892578,163.25015258789062,2182487608
2024-06-04,171.8019256591797,171.8168182373047,164.51553344726562,164.92506408691406,2057558426
2024-06-05,173.48291015625,175.47531127929688,171.38299560546875,171.8019256591797,2405906612
2024-06-06,170.01622009277344,174.30470275878906,167.8642120361328,173.48291015625,1965442993
2024-06-07,162.50704956054688,172.4381561279297,155.79876708984375,170.01583862304688,3298527575
2024-06-08,157.96890258789062,163.62017822265625,157.54295349121094,162.4967498779297,1722237785
2024-06-09,162.08360290527344,162.91897583007812,156.76876831054688,157.96371459960938,1475878151
2024-06-10,158.9280242919922,162.8277587890625,157.77020263671875,162.07888793945312,1815361482
2024-06-11,149.42898559570312,159.52310180664062,145.8651885986328,158.9341278076172,2812642453
2024-06-12,155.1775665283203,161.51483154296875,145.82144165039062,149.4223175048828,2853692260
2024-06-13,147.31442260742188,155.19235229492188,146.1722412109375,155.19235229492188,2085097655
2024-06-14,143.0944366455078,148.78933715820312,140.11538696289062,147.28204345703125,2330458883
2024-06-15,145.41221618652344,145.5409698486328,143.02365112304688,143.07408142089844,1065293341
2024-06-16,151.12550354003906,151.12550354003906,143.17953491210938,145.41796875,1147997523
2024-06-17,143.3342742919922,151.58477783203125,140.13880920410156,151.13723754882812,2244770232
2024-06-18,137.50399780273438,143.61065673828125,130.28907775878906,143.314697265625,4046511952
2024-06-19,135.60960388183594,141.66993713378906,134.73263549804688,137.4798126220703,2241396569
2024-06-20,133.47296142578125,141.0752410888672,132.087646484375,135.60960388183594,2343938226
2024-06-21,134.5883026123047,135.22915649414062,128.9219207763672,133.47195434570312,2214701928
2024-06-22,133.6702423095703,136.46005249023438,133.14248657226562,134.56765747070312,948392979
2024-06-23,128.59042358398438,135.005859375,128.2696990966797,133.66000366210938,1063910411
2024-06-24,132.24139404296875,132.3112335205078,123.6693344116211,128.59800720214844,3420423301
2024-06-25,136.5592041015625,139.72958374023438,131.29635620117188,132.26934814453125,2517391150
2024-06-26,136.60914611816406,140.16876220703125,134.92576599121094,136.5549774169922,1670038554
2024-06-27,149.44837951660156,150.7672119140625,135.2449951171875,136.61341857910156,2831651846
2024-06-28,139.70339965820312,150.0515899658203,139.30589294433594,149.4542694091797,2396070692
2024-06-29,140.01014709472656,142.8238525390625,139.6678009033203,139.7193145751953,1139066175
2024-06-30,146.49249267578125,147.19932556152344,137.14137268066406,140.01272583007812,1567841881
2024-07-01,146.59506225585938,148.7985076904297,145.8227996826172,146.4812774658203,1814659116
2024-07-02,153.7004852294922,154.7129669189453,146.12054443359375,146.5885467529297,2024773533
2024-07-03,140.73141479492188,154.197998046875,139.5172576904297,153.7111358642578,2813419415
2024-07-04,127.55081939697266,142.51486206054688,127.55081939697266,140.71533203125,3243822145
2024-07-05,134.3693389892578,135.84579467773438,122.44230651855467,127.60507202148438,4644036182
2024-07-06,143.24118041992188,144.0084686279297,132.61329650878906,134.36329650878906,2078535871
2024-07-07,131.7740936279297,143.1870574951172,131.7740936279297,143.1870574951172,1842515124
2024-07-08,139.4636993408203,141.6341094970703,128.56292724609375,131.79702758789062,3692404575
2024-07-09,141.34844970703125,143.92938232421875,136.74093627929688,139.537353515625,2418798702
2024-07-10,141.97479248046875,145.8537139892578,138.85604858398438,141.3741455078125,1952272010
2024-07-11,135.8832244873047,145.32443237304688,135.84751892089844,141.98280334472656,2286890972
