Date,Close,High,Low,Open,Volume
2024-05-01,0.9985569715499878,1.0017950534820557,0.9980720281600952,0.9991369843482972,76859530069
2024-05-02,1.00005304813385,1.0016850233078003,0.998408019542694,0.998583972454071,54769809487
2024-05-03,1.0005470514297483,1.001883029937744,0.9994680285453796,1.00005304813385,53871028495
2024-05-04,1.000148057937622,1.0017399787902832,0.9998170137405396,1.0005550384521484,39527945715
2024-05-05,1.0002540349960327,1.001747965812683,0.9998250007629396,1.0001510381698608,36224596673
2024-05-06,1.0000380277633667,1.0016130208969116,0.9995930194854736,1.0003290176391602,52931405950
2024-05-07,1.0,1.0016820430755615,0.9996140003204346,1.000048041343689,46143834059
2024-05-08,0.999584972858429,1.0015219449996948,0.9994459748268129,0.999966025352478,46623837988
2024-05-09,0.9998679757118224,1.0011980533599854,0.9992690086364746,0.9995890259742736,46236991775
2024-05-10,0.9998610019683838,1.0024319887161257,0.9993119835853576,0.9998959898948668,50244486838
2024-05-11,0.9997590184211732,1.0007230043411257,0.9993460178375244,0.9999179840087892,29171047578
2024-05-12,0.9995660185813904,1.0010260343551636,0.9992370009422302,0.9997349977493286,25865589825
2024-05-13,0.9998559951782228,1.001420021057129,0.9991809725761414,0.9995790123939514,53205467613
2024-05-14,0.9995920062065125,1.0011470317840576,0.9990620017051696,0.9998400211334229,57380795961
2024-05-15,1.0005470514297483,1.001459002494812,0.9993039965629578,0.999629020690918,70663923975
2024-05-16,1.0000979900360107,1.001466989517212,0.9997349977493286,1.0005300045013428,62000126842
2024-05-17,1.0003999471664429,1.0015950202941897,0.9998409748077391,1.0000840425491333,56249728895
2024-05-18,1.0002059936523438,1.0014630556106567,0.9998390078544616,1.0004849433898926,39091871989
2024-05-19,0.9999120235443116,1.001235008239746,0.9994999766349792,1.000180959701538,38312293613
2024-05-20,1.0000979900360107,1.0012190341949463,0.999472975730896,0.9999120235443116,86442004708
2024-05-21,0.999879002571106,1.0005409717559814,0.9989910125732422,1.0000280141830444,104832621504
2024-05-22,0.999455988407135,1.0006170272827148,0.9992390275001526,0.9998940229415894,75458368905
2024-05-23,0.9995790123939514,1.0007150173187256,0.9984899759292604,0.9994440078735352,107880114240
2024-05-24,0.999809980392456,1.000828981399536,0.9988610148429872,0.9996399879455566,68659164363
2024-05-25,0.9998850226402284,1.000766038894653,0.9994519948959352,0.9998250007629396,41182549806
2024-05-26,0.9995279908180236,1.0008339881896973,0.9992169737815856,0.999871015548706,44796186073
2024-05-27,0.9992120265960692,1.0004830360412598,0.9988170266151428,0.9994879961013794,64469471473
2024-05-28,0.9989020228385924,1.0003880262374878,0.9984869956970216,0.9992049932479858,75112778670
2024-05-29,0.9987620115280152,1.0003219842910769,0.99857097864151,0.998881995677948,64306272506
2024-05-30,0.9996579885482788,1.0008859634399414,0.99857097864151,0.9987279772758484,66107540689
2024-05-31,0.998995006084442,1.000789999961853,0.9983760118484496,0.9996600151062012,58892635053
2024-06-01,0.999292016029358,0.999761998653412,0.9987580180168152,0.998995006084442,34114810017
2024-06-02,0.9994029998779296,1.0000760555267334,0.9990230202674866,0.9993039965629578,47966136014
2024-06-03,0.9997990131378174,1.000717043876648,0.998960018157959,0.9993799924850464,66326852767
2024-06-04,1.0002180337905884,1.0007859468460083,0.9994630217552184,0.9998030066490172,64592711851
2024-06-05,1.0001139640808103,1.0006150007247925,0.9994590282440186,1.000203013420105,67311453236
2024-06-06,0.999521017074585,1.0007319450378418,0.999284029006958,1.0001139640808103,58624834999
2024-06-07,0.9996240139007568,1.0004849433898926,0.998764991760254,0.9995629787445068,83727148277
2024-06-08,0.9999189972877502,1.0002310276031494,0.9994410276412964,0.9995239973068236,42654042043
2024-06-09,0.9999039769172668,1.0001970529556274,0.9997190237045288,0.9998229742050172,38460275023
2024-06-10,0.999580979347229,1.0000929832458496,0.9994570016860962,0.999882996082306,51346980569
2024-06-11,0.9999409914016724,1.000380039215088,0.9988980293273926,0.9995480179786682,72360838236
2024-06-12,0.9996820092201232,1.000440001487732,0.9994879961013794,0.9999399781227112,67692265125
2024-06-13,0.9996050000190736,1.000372052192688,0.9994320273399352,0.9997590184211732,56101863399
2024-06-14,0.9994710087776184,1.0002009868621826,0.9990059733390808,0.999671995639801,56734383862
2024-06-15,0.9994670152664183,1.0,0.9992049932479858,0.9994630217552184,35823242153
2024-06-16,0.9992930293083192,1.0001050233840942,0.9990389943122864,0.9994379878044128,31962850043
2024-06-17,0.9996449947357178,1.000182032585144,0.9990040063858032,0.9993410110473632,60712949361
2024-06-18,0.9995499849319458,1.0013339519500732,0.9993079900741576,0.9996500015258788,78695656625
2024-06-19,0.9997959733009338,1.0005099773406982,0.99932599067688,0.9995949864387512,48283435769
2024-06-20,0.9993990063667296,1.000535011291504,0.9990019798278807,0.9997959733009338,53052487180
2024-06-21,0.9994789958000184,1.0003260374069214,0.9989579916000366,0.9993919730186462,52864626463
2024-06-22,0.9995729923248292,1.0002379417419434,0.9992280006408693,0.9995089769363404,26893846849
2024-06-23,0.999343991279602,1.0002750158309937,0.9991350173950196,0.99964702129364,29265392695
2024-06-24,0.9994080066680908,1.0004650354385376,0.9987879991531372,0.999369978904724,75556423079
2024-06-25,0.9998080134391784,1.0004470348358154,0.9991599917411804,0.9994339942932128,52502040528
2024-06-26,0.9993240237236024,1.0004949569702148,0.9992070198059082,0.999714970588684,44813407523
2024-06-27,0.9985970258712769,0.99992698431015,0.9984470009803772,0.9993799924850464,45267792573
2024-06-28,0.9981369972229004,0.999737024307251,0.9978190064430236,0.9986379742622375,48868972915
2024-06-29,0.9983659982681274,0.9990919828414916,0.997875988483429,0.998108983039856,28311234049
2024-06-30,0.9984089732170104,0.9996479749679564,0.997223973274231,0.9983500242233276,34937001727
2024-07-01,0.9989680051803588,0.9998819828033448,0.9982960224151612,0.9983800053596495,45876476553
2024-07-02,0.9984530210494996,0.9995030164718628,0.998207986354828,0.9990299940109252,39391729670
2024-07-03,0.9988530278205872,0.9997820258140564,0.9983010292053224,0.9984750151634216,57042672759
2024-07-04,0.9996610283851624,1.000141978263855,0.9987260103225708,0.9989129900932312,74732714381
2024-07-05,1.0000269412994385,1.0009520053863523,0.9994339942932128,0.999787986278534,104430727675
2024-07-06,1.0000979900360107,1.00115704536438,0.9998130202293396,1.000059962272644,43532116200
2024-07-07,0.9998319745063782,1.0009030103683472,0.9995750188827516,1.0001720190048218,42863990186
2024-07-08,0.9998189806938172,1.0019149780273438,0.9994450211524964,0.9998120069503784,74590713592
2024-07-09,1.000012993812561,1.0010639429092407,0.9996209740638732,0.999787986278534,52771534181
2024-07-10,0.9998769760131836,1.0015770196914673,0.9996790289878844,1.0002139806747437,48310166694
2024-07-11,1.00006902217865,1.0015859603881836,0.9997119903564452,0.9999250173568726,52287657808
2024-07-12,1.000223994255066,1.001075029373169,0.9997680187225342,1.0000560283660889,46446510451
2024-07-13,1.000300049781799,1.0012199878692627,0.9999520182609558,1.0002809762954712,34421372740
2024-07-14,1.0002800226211548,1.0013469457626345,1.000128984451294,1.0002490282058716,41068191081
2024-07-15,1.0007929801940918,1.0016690492630005,1.0001989603042605,1.0004420280456543,66578959504
2024-07-16,1.0006259679794312,1.0013469457626345,1.000156044960022,1.000607967376709,76288567031
2024-07-17,1.0001859664916992,1.0013710260391235,0.9999529719352722,1.00068998336792,61898179810
2024-07-18,0.9998310208320618,1.0014610290527344,0.9996839761734008,1.0003060102462769,53674693484
2024-07-19,1.000517964363098,1.0015679597854614,0.9996110200881958,0.9997910261154176,64622483446
2024-07-20,1.0004470348358154,1.0015029907226562,1.0002110004425049,1.000512957572937,40368955293
2024-07-21,1.0001909732818604,1.0016859769821167,0.9999819993972778,1.0005019903182983,50474174912
2024-07-22,1.0004169940948486,1.0013339519500732,0.9997509717941284,1.0001929998397827,52730305555
2024-07-23,1.000161051750183,1.0016169548034668,0.9995830059051514,1.000430941581726,67217361972
2024-07-24,0.9998220205307008,1.0014359951019287,0.999688982963562,1.000154972076416,51701005917
2024-07-25,0.9998109936714172,1.0018190145492554,0.9993910193443298,0.999858021736145,69959674584
2024-07-26,1.000175952911377,1.0011359453201294,0.9995399713516236,0.9997169971466064,52685688859
2024-07-27,1.000087022781372,1.0020439624786377,0.99958598613739,1.000154972076416,55047490100
2024-07-28,0.9999079704284668,1.001075029373169,0.9997529983520508,1.000040054321289,33668335667
2024-07-29,0.9997950196266174,1.0012630224227903,0.9995020031929016,0.9999139904975892,63609014546
2024-07-30,0.9998300075531006,1.0012589693069458,0.9993690252304076,0.999796986579895,51267032806
2024-07-31,0.9997329711914062,1.001222014427185,0.999288022518158,0.9998400211334229,52003171104
2024-08-01,0.9991080164909364,1.001065969467163,0.9987260103225708,0.9997320175170898,65833386618
2024-08-02,0.9986749887466432,1.00101900100708,0.9985719919204712,0.9990779757499696,67773726855
2024-08-03,0.9995989799499512,1.000951051712036,0.9983029961586,0.998658001422882,54276527600
2024-08-04,0.9996799826622008,1.001062035560608,0.998860001564026,0.9995710253715516,58452540746
2024-08-05,1.0003650188446045,1.002500057220459,0.9986519813537598,0.9996060132980348,188926094526
2024-08-06,1.0005730390548706,1.0023900270462036,0.9997929930686952,1.000412940979004,81396416579
2024-08-07,1.0002729892730713,1.0022079944610596,0.999791979789734,1.0003759860992432,72320106597
2024-08-08,1.0002789497375488,1.0019110441207886,0.9986220002174376,1.0000829696655271,73383041658
2024-08-09,1.0005780458450315,1.001723051071167,0.99958997964859,1.0004500150680542,55251256632
2024-08-10,1.0002110004425049,1.0018739700317385,0.9999949932098388,1.000573992729187,31042565436
2024-08-11,1.0000449419021606,1.0017889738082886,0.9998350143432616,1.0001909732818604,41909131618
2024-08-12,1.0001800060272217,1.0017650127410889,0.999750018119812,1.000046968460083,63275431596
2024-08-13,1.0002659559249878,1.001865029335022,0.9996169805526732,1.000262975692749,51440569199
2024-08-14,1.000290036201477,1.0018579959869385,0.9997609853744508,1.0003130435943604,52144724490
2024-08-15,1.000236988067627,1.0014779567718506,0.9996439814567566,1.0002959966659546,56751936622
2024-08-16,1.0002909898757937,1.0015499591827393,0.9995869994163512,1.0002180337905884,49001060836
2024-08-17,1.0002089738845823,1.0013840198516846,0.9999070167541504,1.0002820491790771,27396981274
2024-08-18,1.000641942024231,1.0015289783477783,0.9998639822006226,1.0000410079956057,34966981759
2024-08-19,1.000525951385498,1.0018160343170166,0.9997730255126952,1.0003889799118042,46796006984
2024-08-20,1.0000460147857666,1.0016039609909058,0.9998630285263062,1.000525951385498,53591125880
2024-08-21,1.0003060102462769,1.001728057861328,0.9994369745254515,1.0000699758529663,53113473486
2024-08-22,1.0002280473709106,1.001539945602417,0.9998589754104614,1.0002130270004272,45673020568
2024-08-23,1.0008389949798584,1.001932978630066,0.9997090101242064,1.0002139806747437,66435913915
2024-08-24,1.0004119873046875,1.0017460584640503,1.0000660419464111,1.0008130073547363,46227369084
2024-08-25,1.0005450248718262,1.001621961593628,1.0001200437545776,1.00041401386261,40361519650
2024-08-26,1.000201940536499,1.0018839836120603,0.999987006187439,1.000512957572937,51030197598
2024-08-27,1.0003269910812378,1.00206196308136,0.999396026134491,1.0001800060272217,65120597214
2024-08-28,1.0001499652862549,1.0019160509109497,0.99931401014328,1.000324010848999,69866785923
2024-08-29,1.0001590251922607,1.0024290084838867,0.9997810125350952,1.000162959098816,51557558279
2024-08-30,0.9998930096626282,1.0018529891967771,0.9994450211524964,1.000116944313049,53462688174
2024-08-31,0.9998840093612672,1.0011370182037354,0.9995999932289124,0.9999809861183168,24536311364
2024-09-01,1.0000059604644775,1.001654028892517,0.999210000038147,0.999882996082306,40816634044
2024-09-02,0.9998949766159058,1.0017379522323608,0.9996200203895568,1.0000380277633667,45617837521
2024-09-03,0.9997509717941284,1.0010279417037964,0.9994019865989684,0.9998649954795836,43284063635
2024-09-04,1.0000189542770386,1.001531004905701,0.999468982219696,0.9997199773788452,57499396611
2024-09-05,0.999754011631012,1.0015079975128174,0.9993370175361632,1.000022053718567,47219392114
2024-09-06,0.9997419714927672,1.0012530088424685,0.998645007610321,0.9997349977493286,76063648537
2024-09-07,0.9998499751091005,1.0014679431915283,0.9994750022888184,0.9997860193252563,34349157560
2024-09-08,0.99993497133255,1.0012880563735962,0.9996020197868348,0.9998980164527892,32754298136
2024-09-09,1.0001449584960938,1.0016809701919556,0.9996160268783568,1.0001449584960938,53645369813
2024-09-10,1.0000170469284058,1.0012880563735962,0.99964702129364,1.0001519918441772,44958459857
2024-09-11,1.0001369714736938,1.0016249418258667,0.9993450045585632,0.9999819993972778,53910355372
2024-09-12,0.9999719858169556,1.0015289783477783,0.999396026134491,1.0001369714736938,49496227393
2024-09-13,1.0007779598236084,1.0016850233078003,0.999642014503479,1.0000410079956057,50561943685
2024-09-14,1.0002069473266602,1.002189040184021,0.9999920129776,1.0007070302963257,31284959922
2024-09-15,1.000067949295044,1.001121997833252,0.9998030066490172,1.0001519918441772,33574816326
2024-09-16,0.9999369978904724,1.0016679763793943,0.999464988708496,1.0000540018081665,52359857999
2024-09-17,1.0000879764556885,1.0015950202941897,0.9996169805526732,0.9999369978904724,55698782715
2024-09-18,1.0004349946975708,1.001952052116394,0.9997339844703674,1.0000959634780884,62277811817
2024-09-19,1.0001980066299438,1.0018819570541382,0.9997130036354064,1.0000959634780884,68815065769
2024-09-20,1.0001109838485718,1.0012929439544678,0.9996569752693176,1.0002110004425049,62999225593
2024-09-21,1.000309944152832,1.0010930299758911,0.999879002571106,1.000054955482483,33954200576
2024-09-22,1.0000879764556885,1.001500964164734,0.9997770190238952,1.0003550052642822,41426101070
2024-09-23,0.9999989867210388,1.0013569593429563,0.99965900182724,1.0001120567321775,60077721757
2024-09-24,0.9999679923057556,1.0013660192489624,0.9996539950370787,0.999966025352478,56967919219
2024-09-25,0.9998549818992616,1.001297950744629,0.9995830059051514,0.999970018863678,50797578929
2024-09-26,1.0002429485321045,1.001541018486023,0.9995530247688292,0.999754011631012,66981158381
2024-09-27,1.0001790523529053,1.0018160343170166,0.9997990131378174,1.0002479553222656,61923482857
2024-09-28,1.0001859664916992,1.0011550188064575,0.9998949766159058,1.000223994255066,38585123416
2024-09-29,1.0001399517059326,1.0019299983978271,0.9998520016670228,1.0001980066299438,39151842030
2024-09-30,0.999813973903656,1.001423954963684,0.9994699954986572,1.0001410245895386,64288823984
2024-10-01,0.999787986278534,1.00177001953125,0.9990739822387696,0.9998310208320618,87661652549
2024-10-02,0.9997509717941284,1.0014690160751345,0.9994710087776184,0.999779999256134,70063566098
2024-10-03,0.9999939799308776,1.0014610290527344,0.9994770288467408,0.999746024608612,63125979096
2024-10-04,1.0001510381698608,1.0012329816818235,0.9994940161705016,0.9999300241470336,52705769943
2024-10-05,0.9999759793281556,1.000959038734436,0.9996119737625122,1.0001490116119385,29417406990
2024-10-06,0.9998459815979004,1.0012270212173462,0.999526023864746,0.9999880194664,31287737203
2024-10-07,0.9999709725379944,1.001126050949097,0.9994459748268129,0.9997959733009338,62209887550
2024-10-08,0.9994199872016908,1.0007599592208862,0.9991000294685364,0.9998379945755004,52704043947
2024-10-09,0.9990710020065308,1.0008310079574585,0.9987969994544984,0.9994239807128906,51841377811
2024-10-10,0.9992089867591858,1.0002779960632324,0.9985089898109436,0.9990689754486084,53496953156
2024-10-11,0.9997559785842896,1.0007569789886477,0.998773992061615,0.9992250204086304,51632274020
2024-10-12,0.9997569918632508,1.001142978668213,0.999421000480652,0.9997419714927672,35944351076
2024-10-13,0.9995570182800292,1.0008360147476196,0.9993150234222412,0.9997550249099731,36960774632
2024-10-14,0.9995030164718628,1.0005539655685425,0.9981380105018616,0.9995480179786682,73645211355
2024-10-15,0.9998080134391784,1.0011320114135742,0.9992030262947084,0.9995480179786682,83963242850
2024-10-16,0.9998350143432616,1.000828981399536,0.9993659853935242,0.9997929930686952,63169854723
2024-10-17,0.9996830224990844,1.000766038894653,0.9992499947547911,0.999845027923584,55057801321
2024-10-18,0.9999079704284668,1.000594973564148,0.9991409778594972,0.9996860027313232,59487210585
2024-10-19,0.9999489784240724,1.0002059936523438,0.9992380142211914,0.9999099969863892,32490132300
2024-10-20,0.999701976776123,1.0003429651260376,0.9992629885673524,0.9999669790267944,45409324314
2024-10-21,0.9998329877853394,1.0004980564117432,0.9990419745445251,0.9996910095214844,66839777317
2024-10-22,0.9993879795074464,1.0005340576171875,0.9989579916000366,0.9997339844703674,58886789137
2024-10-23,0.9991940259933472,1.0001829862594604,0.9983659982681274,0.9993510246276855,60689585382
2024-10-24,0.9995070099830629,0.9999639987945556,0.9985340237617492,0.9990100264549256,57614263583
2024-10-25,0.9981629848480223,1.0001790523529053,0.9969260096549988,0.9995309710502625,78091841017
2024-10-26,0.9987220168113708,1.0000489950180054,0.9978370070457458,0.9979529976844788,44076956725
2024-10-27,0.9987450242042542,0.9996060132980348,0.9983270168304444,0.9988530278205872,34453667355
2024-10-28,0.999305009841919,1.0002870559692385,0.9982870221138,0.9986940026283264,66855500410
2024-10-29,0.9997289776802064,1.0003199577331543,0.9987540245056152,0.9993330240249634,87586242107
2024-10-30,0.9996320009231568,1.0007879734039309,0.9984880089759828,0.9997119903564452,69142436437
2024-10-31,0.9986230134963988,1.0005719661712646,0.9982110261917114,0.9995959997177124,67445977914
2024-11-01,0.9994419813156128,1.000578999519348,0.9981600046157836,0.9986519813537598,75894767746
2024-11-02,0.9996569752693176,1.0004889965057373,0.9993199706077576,0.9995179772377014,35453783349
2024-11-03,0.9995909929275512,1.000709056854248,0.9992629885673524,0.9997429847717284,57567131255
2024-11-04,0.9995650053024292,1.0006359815597534,0.99890798330307,0.999575972557068,64129566492
2024-11-05,1.0000009536743164,1.0009740591049194,0.9990879893302916,0.9995499849319458,69890308288
2024-11-06,1.000830054283142,1.0017520189285278,0.9989140033721924,0.9999759793281556,174263401161
2024-11-07,1.0007150173187256,1.0017999410629272,0.9996820092201232,1.0008330345153809,113210698441
2024-11-08,1.0004589557647705,1.0014840364456177,0.9997829794883728,1.0007189512252808,102072246665
2024-11-09,1.000440001487732,1.0008360147476196,0.9998350143432616,1.0005489587783811,79860693662
2024-11-10,1.0006929636001587,1.0013070106506348,0.9990019798278807,1.0004509687423706,178936402107
2024-11-11,1.0011160373687744,1.002400040626526,0.9997329711914062,1.0007619857788086,221704336713
2024-11-12,1.0009820461273191,1.0020339488983154,0.999185025691986,1.0010499954223633,263991047405
2024-11-13,1.0012710094451904,1.002701997756958,0.9997990131378174,1.000972032546997,249998968429
2024-11-14,1.0000189542770386,1.0014770030975342,0.999355971813202,1.0012530088424685,191362214233
2024-11-15,1.0003670454025269,1.000959038734436,0.9992330074310304,0.9999520182609558,162767483205
2024-11-16,1.0002599954605105,1.0007870197296145,0.999567985534668,1.0003470182418823,132581111290
2024-11-17,1.0002189874649048,1.0007410049438477,0.9995499849319458,1.0002950429916382,132049931364
2024-11-18,1.0005910396575928,1.0013409852981567,0.9996790289878844,1.0002009868621826,160315204053
2024-11-19,1.0013370513916016,1.001592040061951,0.9997050166130066,1.000581979751587,145026896702
2024-11-20,1.0007619857788086,1.0017670392990112,0.9995930194854736,1.001373052597046,140774842890
2024-11-21,1.001054048538208,1.0014899969100952,0.9989759922027588,1.000709056854248,196629125698
2024-11-22,1.0011210441589355,1.0015599727630615,0.9993990063667296,1.0010759830474854,168744865627
2024-11-23,1.0009260177612305,1.0026710033416748,0.9999340176582336,1.0011049509048462,175794188544
2024-11-24,1.000862956047058,1.0014580488204956,0.999508023262024,1.0009440183639526,161179026067
2024-11-25,0.9999889731407166,1.0013970136642456,0.9990890026092528,1.001039981842041,191694839817
2024-11-26,0.9996539950370787,1.0014230012893677,0.9990270137786864,0.99992698431015,181473614140
2024-11-27,1.0009939670562744,1.0016599893569946,0.9992579817771912,0.9995689988136292,160374457051
2024-11-28,1.0001540184020996,1.0012530088424685,0.9998189806938172,1.0009139776229858,129679180306
2024-11-29,1.000365972518921,1.0014959573745728,0.999879002571106,1.0001620054244995,134186448971
2024-11-30,1.000630021095276,1.0010600090026855,1.000164031982422,1.0003830194473269,120928470477
2024-12-01,1.0007619857788086,1.0012249946594238,1.0001859664916992,1.0007489919662476,130353277727
2024-12-02,1.000349044799805,1.0015380382537842,0.99966698884964,1.0007920265197754,227268445649
2024-12-03,1.0009859800338743,1.0012760162353516,0.9993579983711244,1.0003089904785156,228432340978
2024-12-04,1.0013370513916016,1.0026830434799194,1.0001649856567385,1.0008620023727417,230862012926
2024-12-05,1.0022239685058594,1.0026079416275024,0.9994329810142516,1.0012669563293457,300668571420
2024-12-06,1.001539945602417,1.002089023590088,0.9996110200881958,1.0010950565338137,217009391726
2024-12-07,1.000910997390747,1.0018019676208496,1.000372052192688,1.001531958580017,134071994829
2024-12-08,1.0008009672164917,1.0012439489364624,1.000208020210266,1.000898003578186,124097864930
2024-12-09,1.0004470348358154,1.0023959875106812,0.9981719851493835,1.0006829500198364,268299692134
2024-12-10,1.0006979703903198,1.0015729665756226,0.9997910261154176,1.000488042831421,258614541407
2024-12-11,1.0005509853363037,1.0013819932937622,0.9999560117721558,1.0006669759750366,183494290144
2024-12-12,1.0001039505004885,1.001109004020691,0.9991030097007751,1.0005630254745483,175416498704
2024-12-13,1.0001319646835327,1.0007100105285645,0.9992650151252748,1.0000829696655271,138144222106
2024-12-14,0.9997119903564452,1.0003310441970823,0.9993230104446412,1.0000540018081665,105119424690
2024-12-15,0.9994379878044128,1.0001380443572998,0.9991949796676636,0.9997180104255676,110558845836
2024-12-16,1.0001410245895386,1.0006150007247925,0.9985169768333436,0.9993469715118408,182117784211
2024-12-17,1.000051975250244,1.0005249977111816,0.9986010193824768,1.000175952911377,153946818098
2024-12-18,0.9996659755706788,1.0003390312194824,0.998082995414734,1.0000560283660889,204621508146
2024-12-19,0.9991999864578248,1.000586986541748,0.9976900219917296,0.9995229840278624,235961162359
2024-12-20,0.999526023864746,1.000717043876648,0.9979360103607178,0.9992169737815856,259587932676
2024-12-21,0.9997699856758118,1.0005619525909424,0.9991030097007751,0.9995350241661072,145138019727
2024-12-22,0.9990730285644532,1.000627040863037,0.9986109733581544,0.99965101480484,113706935887
2024-12-23,0.9987210035324096,1.0000970363616943,0.9982360005378724,0.9990230202674866,143549331087
2024-12-24,0.99931001663208,1.0003750324249268,0.9981859922409058,0.9987069964408876,110251264354
2024-12-25,0.9991679787635804,1.000535011291504,0.9987639784812928,0.9992889761924744,95006873018
2024-12-26,0.9987840056419371,1.0005979537963867,0.9985600113868712,0.9991509914398192,103981654028
2024-12-27,0.9986330270767212,1.0000159740447998,0.997767984867096,0.9988639950752258,109643243034
2024-12-28,0.9981849789619446,0.999638020992279,0.9979029893875122,0.9985780119895936,67439233134
2024-12-29,0.9981480240821838,0.9993169903755188,0.9976149797439576,0.9982190132141112,69693606139
2024-12-30,0.9980729818344116,0.9997159838676452,0.9971460103988647,0.9981560111045836,115072081499
2024-12-31,0.9980779886245728,0.999987006187439,0.9978129863739014,0.9980739951133728,91819301596
2025-01-01,0.9978430271148682,0.999235987663269,0.9973520040512084,0.9980319738388062,68502735817
2025-01-02,0.999114990234375,1.0006059408187866,0.9976199865341188,0.997842013835907,105203615172
2025-01-03,0.9995020031929016,1.0004349946975708,0.9987379908561708,0.9990010261535645,98538090257
2025-01-04,0.999983012676239,1.0004899501800537,0.9994249939918518,0.9995369911193848,74021836865
2025-01-05,0.9998540282249452,1.000525951385498,0.9993969798088074,0.9999970197677612,64028140855
2025-01-06,1.000427007675171,1.00096595287323,0.999351978302002,0.9998520016670228,108122902094
2025-01-07,0.9999240040779114,1.0008399486541748,0.998878002166748,1.0003670454025269,131667426225
2025-01-08,0.9997599720954896,1.001003980636597,0.9991269707679749,0.9999060034751892,136465081033
