Date,State,Action,Reward,Value_Before,Value_After,Price,Cash,Inventory
2025-02-20,"(-1, -1, 0, 0)",buy,-24.8218096524688,10000.0,9990.0,25.14973258972168,10000.0,0.0
2025-02-21,"(1, -1, 0, 0)",hold,51.06843753419889,9965.178190347531,9965.178190347531,24.5191650390625,9000.0,39.36423564219519
2025-02-22,"(-1, -1, 0, 0)",buy,-68.77529075165512,10016.24662788173,10007.24662788173,25.816495895385746,9000.0,39.36423564219519
2025-02-23,"(-1, -1, 0, 0)",buy,-318.794070961525,9938.471337130075,9930.371337130075,24.88555335998535,8100.0,73.87705270344675
2025-02-24,"(1, -1, -1, -1)",sell,4.817982642784045,9611.57726616855,9609.25568890238,21.88091278076172,7290.0,106.1005676239312
2025-02-25,"(1, -1, 0, -1)",buy,-17.39015314985045,9614.073671545164,9606.553835395815,21.931367874145508,7519.836149350686,95.49051086153807
2025-02-26,"(1, -1, -1, -1)",sell,81.08529224541053,9589.163682245964,9586.342371098133,21.797014236450195,6767.852534415618,129.4356702815008
2025-02-27,"(-1, -1, 0, 0)",buy,-18.332295084619545,9667.427663343544,9660.380501005493,22.493072509765625,7047.162338050822,116.4921032533507
2025-02-28,"(1, -1, 0, 0)",hold,-73.4085214357201,9642.048205920873,9642.048205920873,22.368793487548828,6342.44610424574,147.50916733670928
2025-03-01,"(1, -1, 0, 0)",hold,452.82862113492047,9568.639684485153,9568.639684485153,21.871139526367188,6342.44610424574,147.50916733670928
2025-03-02,"(-1, -1, 0, 0)",buy,-691.5081883689127,10021.468305620074,10015.125859515829,24.94097328186035,6342.44610424574,147.50916733670928
2025-03-03,"(1, -1, -1, 0)",sell,-144.21313600767462,9323.617671146916,9320.00225496959,20.9365177154541,5708.201493821166,172.6846950606816
2025-03-04,"(1, -1, -1, 0)",sell,240.59329196178987,9175.789118961915,9172.67945753833,20.008602142333984,6066.127695376415,155.41622555461345
2025-03-05,"(-1, -1, 0, 0)",buy,-118.16637695776626,9413.27274950012,9406.898765323807,21.728666305541992,6373.98417631138,139.8746029991521
2025-03-06,"(-1, -1, 0, 0)",buy,-182.6344401370061,9288.732388366041,9282.995802607362,21.02910804748535,5736.585758680242,168.91570587134638
2025-03-07,"(1, -1, 0, 0)",hold,73.30676546812356,9100.361362470356,9100.361362470356,20.0969295501709,5162.927182812218,195.92217656077992
2025-03-08,"(-1, -1, 0, 0)",buy,-555.1443943436934,9173.66812793848,9168.505200755668,20.471092224121094,5162.927182812218,195.92217656077992
2025-03-09,"(1, -1, -1, -1)",sell,-332.3784477508998,8613.360806411974,8609.394080070093,17.957881927490234,4646.634464530996,220.89054588384639
2025-03-10,"(1, -1, -1, -1)",sell,212.69228137882055,8277.015632319193,8273.77795705925,16.28597068786621,5039.3403723772135,198.80149129546174
2025-03-11,"(-1, -1, 0, 0)",buy,298.1173140323026,8486.47023843807,8481.110368214959,17.47471809387207,5359.870223111469,178.92134216591558
2025-03-12,"(-1, -1, 0, 0)",buy,-93.6929544393297,8779.227682247261,8774.40379904646,18.89916229248047,4823.883200800323,209.28676203921887
2025-03-13,"(-1, -1, 0, 0)",buy,18.102192371741694,8680.71084460713,8676.36934972641,18.49971389770508,4341.494880720291,234.5558416676447
2025-03-14,"(-1, -1, 0, 0)",buy,235.30608001773362,8694.471542098152,8690.564196705505,18.569934844970703,3907.3453926482616,257.7890654660207
2025-03-15,"(-1, -1, 0, 0)",buy,-333.127893501518,8925.870276723239,8922.353665869856,19.41447639465332,3516.6108533834354,278.6198975126362
2025-03-16,"(-1, -1, 0, 0)",sell,144.38266494505842,8589.225772368338,8583.801496364016,18.291139602661133,3164.949768045092,296.5521078595935
