Date,State,Action,Reward,Value_Before,Value_After,Price,Cash,Inventory
2025-02-20,"(-1, -1, 0, 0)",sell,0.0,10000.0,10000.0,98333.9375,10000.0,0.0
2025-02-21,"(1, -1, 0, 0)",hold,0.0,10000.0,10000.0,96125.546875,10000.0,0.0
2025-02-22,"(1, -1, 0, 0)",hold,0.0,10000.0,10000.0,96577.7578125,10000.0,0.0
2025-02-23,"(-1, 1, 0, 0)",buy,-49.93244698436138,10000.0,9990.0,96273.921875,10000.0,0.0
2025-02-24,"(1, -1, -1, -1)",sell,-24.821488036010123,9940.067553015639,9939.127485462623,91418.171875,9000.0,0.010283158520179482
2025-02-25,"(1, -1, -1, -1)",sell,-36.55879041264234,9914.305997426613,9913.484758116936,88736.171875,9093.066687748547,0.009254842668161534
2025-02-26,"(1, -1, -1, -1)",sell,2.677745565186342,9876.925967704294,9876.223411115994,84347.0234375,9174.369379406677,0.00832935840134538
2025-02-27,"(-1, -1, 0, -1)",buy,-6.061458186382879,9878.90115668118,9869.657234199532,84704.2265625,9243.92248164814,0.0074964225612108425
2025-02-28,"(1, -1, 0, -1)",sell,27.322884898736447,9863.59577601315,9862.05171047062,84373.0078125,8319.530233483327,0.01830046815399969
2025-03-01,"(-1, -1, 0, 0)",sell,121.79536877454484,9889.374595369356,9887.95761349618,86031.9140625,8472.39272219378,0.01647042133859972
2025-03-02,"(-1, -1, 0, 0)",sell,-109.16546752686008,10009.752982270726,10008.355903216092,94248.3515625,8612.673927638161,0.014823379204739747
2025-03-03,"(-1, -1, 0, 0)",sell,13.886304233317787,9899.190435689232,9898.04223000759,86065.671875,8750.984754046785,0.013341041284265772
2025-03-04,"(-1, -1, 0, 0)",sell,36.75600185782241,9911.928534240908,9910.881262823195,87222.1953125,8864.657116529388,0.012006937155839194
2025-03-05,"(-1, -1, 0, 0)",hold,-7.151960258135659,9947.637264681018,9947.637264681018,90623.5625,8968.336986882829,0.010806243440255275
2025-03-06,"(-1, -1, 0, 0)",sell,-31.307299740557937,9940.485304422882,9939.513156105342,89961.7265625,8968.336986882829,0.010806243440255275
2025-03-07,"(1, -1, 0, 0)",hold,-5.7194238425745425,9908.205856364784,9908.205856364784,86742.671875,9064.579670319294,0.009725619096229748
2025-03-08,"(1, -1, 0, 0)",hold,-54.01175752070594,9902.48643252221,9902.48643252221,86154.59375,9064.579670319294,0.009725619096229748
