Date,State,Action,Reward,Value_Before,Value_After,Price,Cash,Inventory
2025-03-19,"(-1, -1, 0, 0)",buy,-270.1586052407074,9284.496561191843,9279.225815760026,135.572509765625,5270.745431815012,29.605936604077936
2025-03-20,"(-1, -1, 0, 0)",buy,34.65473530611234,9009.067210519319,9004.323539630685,127.49718475341795,4743.670888633511,33.45482749391814
2025-03-21,"(-1, -1, 0, 0)",buy,2.2103552879070776,9038.978274936797,9034.708971137028,128.43031311035156,4269.3037997701595,37.138229750077585
2025-03-22,"(1, -1, 0, 0)",sell,149.70533404666094,9036.919326424935,9031.724780518303,128.4849853515625,3842.3734197931435,40.429205734961165
2025-03-23,"(-1, -1, 0, 0)",buy,327.8128186547856,9181.430114564964,9177.073481100415,132.5993194580078,4356.633464549691,36.38628516146505
2025-03-24,"(-1, 1, 0, 0)",hold,116.84780803251306,9504.8862997552,9504.8862997552,140.86927795410156,3920.970118094722,39.63899199852395
2025-03-25,"(-1, 1, 1, 0)",sell,-232.9049652724807,9621.734107787714,9616.033343798023,143.81707763671875,3920.970118094722,39.63899199852395
2025-03-26,"(1, 1, 0, 0)",hold,37.77305128936496,9383.128378525542,9383.128378525542,137.28857421875,4485.345753074328,35.67509279867156
2025-03-27,"(1, 1, 0, 0)",hold,-318.3725498053809,9420.901429814907,9420.901429814907,138.34738159179688,4485.345753074328,35.67509279867156
2025-03-28,"(1, 1, 0, 0)",hold,-172.50727703703342,9102.528880009526,9102.528880009526,129.42315673828125,4485.345753074328,35.67509279867156
2025-03-29,"(1, 1, 0, 0)",hold,1.9615966323854082,8930.021602972492,8930.021602972492,124.587646484375,4485.345753074328,35.67509279867156
2025-03-30,"(1, 1, 0, 0)",hold,1.8372106658243865,8931.983199604878,8931.983199604878,124.64263153076172,4485.345753074328,35.67509279867156
2025-03-31,"(1, -1, 0, 0)",sell,63.83792644755886,8933.820410270702,8929.371935613508,124.69412994384766,4485.345753074328,35.67509279867156
2025-04-01,"(-1, -1, 0, 0)",buy,-320.90696379999645,8993.209862061067,8988.284117316929,126.68238067626952,4925.744744136769,32.107583518804404
2025-04-02,"(1, -1, -1, 0)",sell,-22.529093453758833,8667.377153516933,8663.14294663314,117.75762939453124,4433.170269723092,35.95696436455676
2025-04-03,"(1, -1, -1, 0)",sell,166.75383216088267,8640.61385317938,8636.825596077419,117.06145477294922,4852.356751218683,32.361267928101086
2025-04-04,"(-1, -1, 0, 0)",buy,-84.27934336821636,8803.579428238301,8798.35203403399,122.78688049316406,5227.394204312792,29.125141135290978
2025-04-05,"(1, -1, 0, 0)",sell,-436.4948867550247,8714.072690665773,8710.06327275899,120.25899505615234,4704.654783881512,33.33985873499234
2025-04-06,"(1, -1, -1, -1)",hold,35.729954625934624,8273.568386003964,8273.568386003964,105.7120132446289,5101.587156653154,30.005872861493106
2025-04-07,"(1, -1, 0, 0)",sell,-37.55319508332104,8309.298340629899,8306.09062944592,106.90277862548828,5101.587156653154,30.005872861493106
2025-04-08,"(1, -1, -1, 0)",sell,329.2164191095817,8268.537434362599,8265.688047492104,105.51219177246094,5419.150563866851,27.005285575343795
2025-04-09,"(-1, -1, 0, 0)",buy,-181.63949435685936,8594.904466601685,8589.20322673764,119.05754089355467,5701.2398640459305,24.304757017809415
2025-04-10,"(-1, -1, 0, 0)",buy,292.8285600537147,8407.56373238078,8402.43261650314,112.80392456054688,5131.115877641338,29.045512977527906
2025-04-11,"(-1, -1, 0, 0)",buy,400.2742410017745,8695.261176556854,8690.643172266977,121.53237915039062,4618.0042898772035,33.54872927842741
2025-04-12,"(-1, -1, 0, 0)",buy,-148.74178213327468,9090.917413268751,9086.761209407861,132.26055908203125,4156.203860889484,37.31054508335048
2025-04-13,"(-1, -1, 0, 0)",buy,31.59214073977091,8938.019427274587,8934.278843799786,128.58079528808594,3740.5834748005354,40.421557051573444
2025-04-14,"(-1, 1, 0, 0)",hold,-131.95073974914158,8965.870984539557,8965.870984539557,129.3103790283203,3366.5251273204817,43.301596509842106
2025-04-15,"(1, 1, 0, 0)",hold,224.58639700428103,8833.920244790415,8833.920244790415,126.26313018798828,3366.5251273204817,43.301596509842106
2025-04-16,"(-1, 1, 0, 0)",hold,140.68922340149948,9058.506641794696,9058.506641794696,131.44969177246094,3366.5251273204817,43.301596509842106
2025-04-17,"(-1, 1, 1, 0)",sell,-24.366662547738088,9199.195865196196,9193.363194458321,134.69874572753906,3366.5251273204817,43.301596509842106
2025-04-18,"(-1, 1, 0, 0)",hold,221.23140865287314,9168.996531910583,9168.996531910583,134.07350158691406,3943.9595303701776,38.9714368588579
2025-04-19,"(-1, 1, 1, 0)",sell,-69.29495631648024,9390.227940563456,9384.781672153262,139.75025939941406,3943.9595303701776,38.9714368588579
2025-04-20,"(1, 1, 0, 0)",hold,-37.53670807301023,9315.486715836782,9315.486715836782,137.77459716796875,4483.140102979312,35.07429317297211
2025-04-21,"(-1, 1, 0, 0)",hold,422.11978197385906,9277.950007763771,9277.950007763771,136.7043914794922,4483.140102979312,35.07429317297211
2025-04-22,"(-1, 1, 1, 0)",sell,76.18078034286009,9700.06978973763,9694.852860050873,148.73941040039062,4483.140102979312,35.07429317297211
2025-04-23,"(-1, 1, 1, 0)",sell,32.697540982975625,9771.033640393733,9766.262222895308,151.15272521972656,4999.616141968386,31.5668638556749
2025-04-24,"(-1, 1, 1, 0)",sell,-35.506002511601764,9798.959763878283,9794.632790588717,152.3036346435547,5471.986474312495,28.41017747010741
2025-04-25,"(1, 1, 0, 0)",hold,-41.56627103545179,9759.126788077116,9759.126788077116,150.91500854492188,5900.356829979509,25.569159723096668
2025-04-26,"(-1, 1, 0, 0)",hold,-26.682270268292996,9717.560517041664,9717.560517041664,149.28936767578125,5900.356829979509,25.569159723096668
2025-04-27,"(-1, 1, 0, 0)",hold,-11.145541165309623,9690.87824677337,9690.87824677337,148.24583435058594,5900.356829979509,25.569159723096668
2025-04-28,"(-1, 1, 0, 0)",hold,-35.338236113271705,9679.732705608061,9679.732705608061,147.8099365234375,5900.356829979509,25.569159723096668
2025-04-29,"(-1, 1, 0, 0)",hold,31.075018823627033,9644.39446949479,9644.39446949479,146.42787170410156,5900.356829979509,25.569159723096668
