Date,State,Action,Reward,Value_Before,Value_After,Price,Cash,Inventory
2025-03-17,"(-1, 1, 0, 0)",sell,-0.6269115776140097,9869.766898727372,9866.750939746853,1.0000309944152832,6853.807918207896,3015.86550553156
2025-03-18,"(1, 1, 0, 0)",buy,1.6770619082726625,9866.124028169239,9858.97164031196,0.9998000264167786,7152.387857279325,2714.278954978404
2025-03-19,"(-1, 1, 1, 0)",sell,-2.458188018597866,9860.648702220233,9857.225202589565,1.000290036201477,6437.149071551392,3422.5069797449073
2025-03-20,"(1, 1, 0, 0)",buy,0.5851679424195027,9854.767014570967,9847.990939035979,0.9994919896125792,6776.075534987607,3080.2562817704165
2025-03-21,"(1, 1, 0, 0)",buy,1.0018020096449618,9848.576106978398,9842.47763899691,0.9996479749679564,6098.467981488846,3751.428722305732
2025-03-22,"(-1, 1, 0, 0)",sell,0.5450851722343941,9843.479441006555,9839.12458274889,0.9998779892921448,5488.621183339961,4355.389661842221
2025-03-23,"(-1, 1, 0, 0)",sell,1.2027854550633492,9839.669667921124,9835.749750404051,1.0000170469284058,5919.752150848954,3919.850695657999
2025-03-24,"(-1, 1, 1, 0)",sell,-0.5397394591000193,9836.952535859115,9833.423407308293,1.000357985496521,6307.823985039099,3527.865626092199
2025-03-25,"(-1, 1, 0, 0)",sell,-0.3886805403581093,9832.883667849193,9829.707991892914,1.0001879930496216,6657.2077115702805,3175.079063482979
2025-03-26,"(-1, 1, 0, 0)",sell,-0.8588954254428245,9829.319311352556,9826.461591672445,1.000051975250244,6971.599631241893,2857.571157134681
2025-03-27,"(1, 1, 0, 0)",buy,-0.6877648075096658,9825.602696247002,9818.34818236743,0.9997180104255676,7254.513879572849,2571.814041421213
2025-03-28,"(1, 1, 0, 0)",buy,0.32288943040657614,9817.66041755992,9811.131355068306,0.9995089769363404,6529.062491615564,3290.213496655579
2025-03-29,"(1, -1, 0, 0)",sell,0.9885907568077528,9811.454244498713,9807.51894649667,0.9995909929275512,5876.156242454008,3936.908225352457
2025-03-30,"(1, -1, 0, 0)",sell,-0.32521489135069714,9808.507537253477,9804.964780460881,0.9998700022697448,6265.750744656434,3543.217402817211
2025-03-31,"(1, -1, 0, 0)",sell,0.6657876805511478,9804.63956556953,9801.451409671085,0.9997680187225342,6616.483667123542,3188.89566253549
2025-04-01,"(-1, -1, 0, 0)",buy,-0.7219736000643024,9802.117197351636,9795.185086250567,1.0,6932.111101069695,2870.0060962819407
2025-04-02,"(1, -1, 0, 0)",sell,-0.7329537035511748,9794.463112650503,9790.907549528816,0.999796986579895,6238.8999909627255,3556.2850952878407
2025-04-03,"(1, -1, 0, 0)",sell,0.13838745875909808,9790.174595825265,9786.975321969448,0.999567985534668,6590.900740009815,3200.6565857590567
2025-04-04,"(1, -1, 0, 0)",sell,-0.08298096627731866,9787.113709428208,9784.234224570515,0.9996160268783568,6907.628851735544,2880.590927183151
2025-04-05,"(1, -1, 0, 0)",sell,-0.7187356989652471,9784.151243604238,9781.559790213281,0.9995840191841124,7192.6978526471175,2592.531834464836
2025-04-06,"(1, -1, -1, 0)",hold,1.1597401303552033,9780.841054514316,9780.841054514316,0.9992759823799132,7449.2517383518725,2333.2786510183523
2025-04-07,"(-1, -1, 0, 0)",buy,-2.4507388263409666,9782.000794644671,9774.551542906318,0.9997730255126952,7449.2517383518725,2333.2786510183523
2025-04-08,"(1, -1, -1, -1)",buy,2.655909527966287,9772.100804079977,9765.39647751546,0.9989749789237976,6704.326564516685,3070.9219993359857
2025-04-09,"(-1, -1, 0, 0)",buy,-1.7114853395742102,9768.052387043426,9762.01849313536,0.9996860027313232,6033.893908065016,3735.331362823939
2025-04-10,"(1, -1, 0, 0)",sell,0.7837657625677821,9760.307007795785,9755.977205305247,0.9992910027503968,5430.504517258514,4332.874486631167
2025-04-11,"(1, -1, 0, 0)",sell,1.3758436175485258,9756.760971067815,9752.86336506057,0.9994919896125792,5859.154963821704,3899.5870379680505
2025-04-12,"(-1, -1, 0, 0)",buy,-0.9536719728894241,9754.239208678118,9747.994190719579,0.9998840093612672,6245.017958539069,3509.6283341712456
2025-04-13,"(-1, -1, 0, 0)",buy,0.2155599953221099,9747.04051874669,9741.420002584004,0.9996529817581176,5620.516162685162,4127.956832384068
2025-04-14,"(-1, -1, 0, 0)",buy,0.9593876399376313,9741.635562579326,9736.57709803291,0.9996989965438844,5058.464546416646,4684.581091261603
2025-04-15,"(-1, 1, 0, 0)",sell,0.28929988111667626,9737.536485672848,9732.351567278953,0.9998840093612672,4552.618091774982,5185.519865659247
2025-04-16,"(-1, 1, 0, 0)",sell,-0.04631579827582755,9732.64086716007,9727.97415130568,0.9999459981918336,5065.925012770871,4666.967879093323
2025-04-17,"(-1, 1, 0, 0)",sell,-0.7446829295586213,9727.927835507404,9723.727837554252,0.99993497133255,5527.929882355402,4200.27109118399
2025-04-18,"(-1, 1, 0, 0)",sell,0.479796620335037,9722.983154624693,9719.203901149785,0.9997379779815674,5943.72967971745,3780.2439820655914
2025-04-19,"(-1, 1, 0, 0)",sell,0.1011101415460871,9719.68369777012,9716.281889846083,0.999879002571106,6317.875773733267,3402.2195838590324
2025-04-20,"(-1, 1, 0, 0)",hold,0.0855968526811921,9716.382999987629,9716.382999987629,0.9999120235443116,6654.654758212915,3061.997625473129
2025-04-21,"(-1, 1, 0, 0)",sell,0.9259243341275578,9716.46859684031,9713.406783001683,0.9999399781227112,6654.654758212915,3061.997625473129
2025-04-22,"(-1, 1, 1, 0)",sell,0.04967172585384105,9714.33270733581,9711.576148956712,1.00027596950531,6957.7743282370275,2755.7978629258164
2025-04-23,"(-1, 1, 1, 0)",sell,-0.0492282283030363,9711.625820682566,9709.144868469652,1.0002959966659546,7230.673607767807,2480.218076633235
2025-04-24,"(-1, 1, 0, 0)",sell,0.6590728424780536,9709.095640241349,9706.862832477953,1.0002739429473877,7476.287876846368,2232.196268969911
2025-04-25,"(-1, 1, 1, 1)",hold,-0.5342992411224259,9707.521905320431,9707.521905320431,1.0006020069122314,7697.335845422471,2008.9766420729202
2025-04-26,"(-1, 1, 0, 0)",sell,0.01982966255673091,9706.987606079309,9704.977954318652,1.0003360509872437,7697.335845422471,2008.9766420729202
2025-04-27,"(-1, 1, 0, 0)",sell,-0.1301644915038196,9704.997783981209,9703.189077566956,1.0003470182418823,7896.291369727498,1808.078977865628
2025-04-28,"(-1, 1, 0, 0)",sell,0.05569333160929091,9703.058913075452,9701.431207467118,1.0002670288085938,8075.353304738615,1627.2710800790653
2025-04-29,"(-1, 1, 0, 0)",sell,-0.18462601309511228,9701.486900798727,9700.021910057892,1.0003050565719604,8236.496159963963,1464.5439720711588
