Date,State,Action,Reward,Value_Before,Value_After,Price,Cash,Inventory
2025-02-20,"(-1, 1, 0, 0)",sell,0.0,10000.0,10000.0,657.2009887695312,10000.0,0.0
2025-02-21,"(1, 1, 0, 0)",hold,0.0,10000.0,10000.0,646.8995361328125,10000.0,0.0
2025-02-22,"(-1, 1, 0, 0)",sell,0.0,10000.0,10000.0,668.5747680664062,10000.0,0.0
2025-02-23,"(-1, 1, 0, 0)",sell,0.0,10000.0,10000.0,657.9036865234375,10000.0,0.0
2025-02-24,"(1, 1, 0, 0)",hold,0.0,10000.0,10000.0,613.9630126953125,10000.0,0.0
2025-02-25,"(1, 1, 0, 0)",hold,0.0,10000.0,10000.0,622.9407958984375,10000.0,0.0
2025-02-26,"(1, -1, 0, 0)",hold,0.0,10000.0,10000.0,610.6930541992188,10000.0,0.0
2025-02-27,"(1, -1, -1, 0)",sell,0.0,10000.0,10000.0,605.1236572265625,10000.0,0.0
2025-02-28,"(1, -1, -1, 0)",sell,0.0,10000.0,10000.0,587.4515991210938,10000.0,0.0
2025-03-01,"(-1, -1, 0, 0)",buy,25.135843593827303,10000.0,9990.0,607.5115356445312,10000.0,0.0
2025-03-02,"(-1, -1, 0, 0)",buy,-146.1605792170667,10015.135843593827,10006.135843593827,622.9360961914062,9000.0,1.6295986856441709
2025-03-03,"(1, -1, -1, -1)",hold,25.754965749030816,9859.97526437676,9859.97526437676,575.1699829101562,8100.0,3.059921965106575
2025-03-04,"(1, -1, 0, 0)",hold,44.02914693310049,9885.730230125791,9885.730230125791,583.5868530273438,8100.0,3.059921965106575
2025-03-05,"(1, -1, 0, 0)",hold,-3.8312523921013053,9929.759377058892,9929.759377058892,597.975830078125,8100.0,3.059921965106575
2025-03-06,"(1, -1, 0, 0)",hold,-8.446535082637638,9925.92812466679,9925.92812466679,596.7237548828125,8100.0,3.059921965106575
2025-03-07,"(1, -1, 0, 0)",hold,-2.700403545743029,9917.481589584153,9917.481589584153,593.96337890625,8100.0,3.059921965106575
2025-03-08,"(1, -1, 0, 0)",sell,-106.02747269667816,9914.78118603841,9912.96640485237,593.0808715820312,8100.0,3.059921965106575
2025-03-09,"(1, -1, -1, 0)",sell,-55.66436013330713,9806.938932155692,9805.411656560953,554.5804443359375,8279.663337417802,2.753929768595918
2025-03-10,"(1, -1, -1, -1)",hold,47.96628263568164,9749.747296427646,9749.747296427646,532.1218872070312,8430.863621296852,2.478536791736326
2025-03-11,"(-1, -1, 0, 0)",buy,73.53442665563671,9797.713579063327,9789.282715442032,551.4745483398438,8430.863621296852,2.478536791736326
2025-03-12,"(-1, -1, 0, 0)",buy,49.511749025181416,9862.817142097669,9855.2293648385,569.8948364257812,7587.777259167167,3.992034560619824
2025-03-13,"(1, -1, 0, 0)",hold,42.04304733802928,9904.741113863682,9904.741113863682,579.2188110351562,6828.99953325045,5.310154853424721
