Date,State,Action,Reward,Value_Before,Value_After,Price,Cash,Inventory
2025-02-20,"(-1, -1, 0, 0)",hold,0.0,10000.0,10000.0,0.2548600137233734,10000.0,0.0
2025-02-21,"(1, -1, -1, 0)",hold,0.0,10000.0,10000.0,0.2393079996109008,10000.0,0.0
2025-02-22,"(-1, -1, 0, 0)",hold,0.0,10000.0,10000.0,0.2467229962348938,10000.0,0.0
2025-02-23,"(1, -1, 0, 0)",hold,0.0,10000.0,10000.0,0.2430229932069778,10000.0,0.0
2025-02-24,"(1, -1, -1, -1)",hold,0.0,10000.0,10000.0,0.2103590071201324,10000.0,0.0
2025-02-25,"(-1, -1, 0, -1)",buy,-31.920330789223954,10000.0,9990.0,0.2123890072107315,10000.0,0.0
2025-02-26,"(1, -1, -1, -1)",hold,5.980417008549921,9958.079669210776,9958.079669210776,0.2055409997701645,9000.0,4661.258193168755
2025-02-27,"(-1, -1, 0, 0)",hold,-22.65836302552816,9964.060086219326,9964.060086219326,0.2068240046501159,9000.0,4661.258193168755
2025-02-28,"(1, -1, -1, 0)",hold,21.320529411495954,9941.401723193798,9941.401723193798,0.2019630074501037,9000.0,4661.258193168755
2025-03-01,"(-1, -1, 0, 0)",hold,152.56304187450223,9962.722252605294,9962.722252605294,0.2065369933843612,9000.0,4661.258193168755
2025-03-02,"(-1, -1, 0, 0)",hold,-187.34067297940783,10115.285294479796,10115.285294479796,0.2392670065164566,9000.0,4661.258193168755
2025-03-03,"(1, -1, -1, 0)",sell,0.29368299085399485,9927.944621500388,9927.016676878888,0.1990759968757629,9000.0,4661.258193168755
2025-03-04,"(1, -1, 0, 0)",hold,23.383679858221512,9927.310359869742,9927.310359869742,0.1991460025310516,9091.866517528539,4195.1323738518795
2025-03-05,"(1, -1, 0, 0)",hold,-12.556041825037028,9950.694039727963,9950.694039727963,0.2047200053930282,9091.866517528539,4195.1323738518795
2025-03-06,"(1, -1, 0, 0)",hold,-15.748547219447573,9938.137997902926,9938.137997902926,0.2017270028591156,9091.866517528539,4195.1323738518795
2025-03-07,"(1, -1, -1, 0)",hold,-24.33593039029438,9922.389450683479,9922.389450683479,0.1979729980230331,9091.866517528539,4195.1323738518795
2025-03-08,"(1, -1, -1, 0)",hold,-102.23118664354661,9898.053520293184,9898.053520293184,0.1921720057725906,9091.866517528539,4195.1323738518795
2025-03-09,"(1, -1, -1, 0)",sell,-51.88832715635181,9795.822333649638,9795.118377833516,0.1678030043840408,9091.866517528539,4195.1323738518795
2025-03-10,"(1, -1, -1, -1)",hold,38.15639688953888,9743.230050677164,9743.230050677164,0.1540600061416626,9161.558143324528,3775.6191364666915
2025-03-11,"(-1, -1, 0, 0)",hold,31.016693328543624,9781.386447566703,9781.386447566703,0.1641660034656524,9161.558143324528,3775.6191364666915
2025-03-12,"(-1, -1, 0, 0)",hold,-27.622404339803325,9812.403140895247,9812.403140895247,0.1723809987306594,9161.558143324528,3775.6191364666915
2025-03-13,"(1, -1, 0, 0)",hold,25.425014191565424,9784.780736555444,9784.780736555444,0.1650650054216385,9161.558143324528,3775.6191364666915
2025-03-14,"(-1, -1, 0, 0)",hold,16.118076436951014,9810.205750747009,9810.205750747009,0.1717990040779113,9161.558143324528,3775.6191364666915
