Date,State,Action,Reward,Value_Before,Value_After,Price,Cash,Inventory
2025-02-20,"(-1, -1, 0, 0)",sell,0.0,10000.0,10000.0,25.14973258972168,10000.0,0.0
2025-02-21,"(1, -1, 0, 0)",sell,0.0,10000.0,10000.0,24.5191650390625,10000.0,0.0
2025-02-22,"(-1, -1, 0, 0)",sell,0.0,10000.0,10000.0,25.816495895385746,10000.0,0.0
2025-02-23,"(-1, -1, 0, 0)",sell,0.0,10000.0,10000.0,24.88555335998535,10000.0,0.0
2025-02-24,"(1, -1, -1, -1)",hold,0.0,10000.0,10000.0,21.88091278076172,10000.0,0.0
2025-02-25,"(1, -1, 0, -1)",buy,-6.064833807067771,10000.0,9990.0,21.931367874145508,10000.0,0.0
2025-02-26,"(1, -1, -1, -1)",hold,31.420643460849533,9983.935166192932,9983.935166192932,21.797014236450195,9000.0,45.140823211811295
2025-02-27,"(-1, -1, 0, 0)",sell,-5.049051633743147,10015.355809653782,10014.340453844128,22.493072509765625,9000.0,45.140823211811295
2025-02-28,"(1, -1, 0, 0)",sell,-18.19625268070922,10009.291402210385,10008.38263103333,22.368793487548828,9100.520225155724,40.62674089063017
2025-03-01,"(1, -1, 0, 0)",sell,101.02104585500092,9990.18637835262,9989.386680545953,21.871139526367188,9190.488571684135,36.56406680156715
2025-03-02,"(-1, -1, 0, 0)",sell,-118.59953647552902,10090.407726400954,10089.586977329098,24.94097328186035,9269.658654544315,32.90766012141044
2025-03-03,"(1, -1, -1, 0)",sell,-24.73377954429634,9970.987440853569,9970.367366225373,20.9365177154541,9350.912812658122,29.616894109269392
2025-03-04,"(1, -1, -1, 0)",hold,45.84866236459311,9945.633586681077,9945.633586681077,20.008602142333984,9412.300200849471,26.65520469834245
2025-03-05,"(-1, -1, 0, 0)",sell,-16.782181710224904,9991.48224904567,9990.903066997475,21.728666305541992,9412.300200849471,26.65520469834245
2025-03-06,"(-1, -1, 0, 0)",sell,-20.12640101566103,9974.12088528725,9973.616403625585,21.02910804748535,9469.639223620896,23.989684228508207
2025-03-07,"(1, -1, 0, 0)",sell,7.2705959625091054,9953.490002609924,9953.056095515438,20.0969295501709,9519.582908125865,21.590715805657386
2025-03-08,"(-1, -1, 0, 0)",sell,-43.95222751227084,9960.326691477947,9959.92890449695,20.471092224121094,9562.539710479787,19.431644225091645
2025-03-09,"(1, -1, -1, -1)",hold,-29.23918594587485,9915.97667698468,9915.97667698468,17.957881927490234,9601.920621598605,17.488479802582482
2025-03-10,"(1, -1, -1, -1)",hold,20.78938500030563,9886.737491038804,9886.737491038804,16.28597068786621,9601.920621598605,17.488479802582482
2025-03-11,"(-1, -1, 0, 0)",sell,22.42022723754235,9907.52687603911,9907.221269784668,17.47471809387207,9601.920621598605,17.488479802582482
2025-03-12,"(-1, -1, 0, 0)",sell,-5.658453599204222,9929.64149702221,9929.344031165976,18.89916229248047,9632.175640788215,15.739631822324235
2025-03-13,"(-1, -1, 0, 0)",sell,0.8952540035024867,9923.685577566772,9923.42351674976,18.49971389770508,9661.62476055538,14.16566864009181
2025-03-14,"(-1, -1, 0, 0)",sell,9.690431553930466,9924.318770753263,9924.08202076395,18.569934844970703,9687.568781439508,12.749101776082629
2025-03-15,"(-1, -1, 0, 0)",sell,-11.600443422841636,9933.77245231788,9933.549686895944,19.41447639465332,9711.00703038157,11.474191598474366
2025-03-16,"(-1, -1, 0, 0)",hold,5.5864528262354725,9921.949243473102,9921.949243473102,18.291139602661133,9733.060807153264,10.32677243862693
2025-03-17,"(-1, -1, 0, 0)",sell,1.5753878514551616,9927.535696299337,9927.341221410192,18.832107543945312,9733.060807153264,10.32677243862693
2025-03-18,"(-1, -1, 0, 0)",sell,6.246200371966552,9928.916609261647,9928.740006473563,19.001611709594727,9752.313821178726,9.294095194764237
2025-03-19,"(-1, -1, 0, 0)",sell,-7.659371616467979,9934.98620684553,9934.821018135883,19.74834632873535,9769.797497198935,8.364685675287813
2025-03-20,"(1, -1, 0, 0)",sell,2.868811750347959,9927.161646519415,9927.02063605235,18.73092460632324,9786.151179453947,7.528217107759032
2025-03-21,"(-1, -1, 0, 0)",sell,1.6207083132649132,9929.889447802698,9929.75966957059,19.154340744018555,9800.111215693429,6.775395396983129
2025-03-22,"(-1, -1, 0, 0)",hold,2.3875344365533238,9931.380377883856,9931.380377883856,19.42012405395508,9812.959260672247,6.097855857284816
2025-03-23,"(-1, 1, 0, 0)",hold,10.053946382249705,9933.767912320409,9933.767912320409,19.81166076660156,9812.959260672247,6.097855857284816
2025-03-24,"(-1, 1, 0, 0)",hold,8.926939594539363,9943.821858702659,9943.821858702659,21.46042823791504,9812.959260672247,6.097855857284816
2025-03-25,"(-1, 1, 1, 1)",hold,-5.345312279072459,9952.748798297198,9952.748798297198,22.924375534057617,9812.959260672247,6.097855857284816
2025-03-26,"(1, 1, 0, 0)",sell,-0.26083323483726417,9947.403486018125,9947.269041792779,22.047786712646484,9812.959260672247,6.097855857284816
2025-03-27,"(1, 1, 0, 0)",sell,-8.034131537555368,9947.008208557942,9946.887469588366,22.000259399414062,9826.26923898149,5.488070271556334
2025-03-28,"(1, 1, 0, 0)",sell,-3.195832046263604,9938.85333805081,9938.752707109728,20.373674392700195,9838.222396969559,4.939263244400701
2025-03-29,"(-1, 1, 0, 0)",hold,-3.52037535315867,9935.556875063465,9935.556875063465,19.654756546020508,9848.184860136602,4.4453369199606305
2025-03-30,"(1, 1, 0, 0)",sell,-0.37560183655477886,9932.036499710306,9931.952648070732,18.862831115722656,9848.184860136602,4.4453369199606305
2025-03-31,"(1, 1, 0, 0)",sell,3.686090080673239,9931.577046234177,9931.501955360398,18.768949508666992,9856.486172454399,4.0008032279645676
2025-04-01,"(-1, -1, 0, 0)",sell,-5.765461406565009,9935.188045441071,9935.11677756459,19.79265785217285,9863.920168958597,3.600722905168111
2025-04-02,"(1, -1, -1, 0)",sell,0.3506992081529461,9929.351316158025,9929.292940530599,18.013551712036133,9870.975688730363,3.2406506146512997
2025-04-03,"(1, -1, 0, 0)",sell,0.12579711103171576,9929.643639738752,9929.590750974858,18.1337947845459,9876.754875845701,2.9165855531861697
2025-04-04,"(1, -1, 0, 0)",buy,-16.371120549702027,9929.71654808589,9919.834557222419,18.181718826293945,9881.990863471114,2.624926997867553
2025-04-05,"(1, -1, -1, 0)",sell,-96.34255797134938,9903.463436672717,9902.453765013168,17.891618728637695,8893.791777124003,56.43266128472841
2025-04-06,"(1, -1, -1, -1)",hold,35.55489187607236,9806.111207041818,9806.111207041818,15.994715690612791,8993.749271419325,50.789395156255566
2025-04-07,"(1, -1, 0, 0)",sell,-26.192437732723192,9841.66609891789,9840.818182090394,16.694761276245117,8993.749271419325,50.789395156255566
2025-04-08,"(1, -1, 0, 0)",sell,95.58120722180684,9814.62574435767,9813.888811650655,16.121753692626953,9077.693037341684,45.71045564063001
2025-04-09,"(-1, -1, 0, 0)",sell,-4.25276517358725,9909.470018872462,9908.711198228924,18.44510269165039,9150.649375336267,41.13941007656701
2025-04-10,"(-1, -1, 0, 0)",sell,27.710585673770765,9904.458433055337,9903.779747241328,18.330242156982425,9225.772619046349,37.02546906891031
2025-04-11,"(-1, -1, 0, 0)",sell,39.21832247423663,9931.490332915098,9930.851805096818,19.16181945800781,9292.962514633238,33.32292216201928
2025-04-12,"(-1, -1, 0, 0)",hold,-26.47827669734943,9970.070127571054,9970.070127571054,20.4695053100586,9356.176768643143,29.990629945817354
2025-04-13,"(1, 1, 0, 0)",sell,13.637462843160392,9943.591850873705,9943.004435791474,19.586620330810547,9356.176768643143,29.990629945817354
2025-04-14,"(-1, 1, 0, 0)",hold,-28.48718007131538,9956.641898634634,9956.641898634634,20.091869354248047,9414.330861783968,26.99156695123562
2025-04-15,"(-1, 1, 0, 0)",hold,-7.484294962125205,9928.154718563319,9928.154718563319,19.03645896911621,9414.330861783968,26.99156695123562
2025-04-16,"(1, 1, 0, 0)",sell,6.785813620852423,9920.670423601194,9920.164084039376,18.75917625427246,9414.330861783968,26.99156695123562
2025-04-17,"(1, 1, 0, 0)",sell,0.7730056152850011,9926.949897660228,9926.48740624097,19.038515090942383,9464.458478403874,24.292410256112056
2025-04-18,"(1, 1, 0, 0)",sell,16.130396621278123,9927.260411856256,9926.84339657331,19.073871612548828,9510.245128910254,21.86316923050085
2025-04-19,"(-1, 1, 0, 0)",hold,-7.7268034993321635,9942.973793194587,9942.973793194587,19.89363670349121,9551.529641921908,19.676852307450766
2025-04-20,"(1, 1, 0, 0)",sell,7.513276805000714,9935.246989695255,9934.86327234748,19.500951766967773,9551.529641921908,19.676852307450766
2025-04-21,"(-1, 1, 0, 0)",hold,38.16620585756027,9942.376549152481,9942.376549152481,19.92521095275879,9589.51765935147,17.70916707670569
2025-04-22,"(-1, 1, 1, 1)",hold,4.570609937636618,9980.542755010041,9980.542755010041,22.08037757873535,9589.51765935147,17.70916707670569
2025-04-23,"(-1, 1, 1, 1)",hold,0.34527417346725997,9985.113364947678,9985.113364947678,22.33847045898437,9589.51765935147,17.70916707670569
2025-04-24,"(-1, 1, 1, 0)",hold,-3.0082966579175263,9985.458639121145,9985.458639121145,22.357967376708984,9589.51765935147,17.70916707670569
2025-04-25,"(1, 1, 0, 0)",sell,3.7359834272447188,9982.450342463228,9982.057409780116,22.18809509277344,9589.51765935147,17.70916707670569
2025-04-26,"(-1, 1, 1, 0)",hold,-10.55921854864755,9985.793393207361,9985.793393207361,22.42249870300293,9628.417994979534,15.93825036903512
2025-04-27,"(-1, 1, 0, 0)",hold,1.3105353801911406,9975.234174658714,9975.234174658714,21.759990692138672,9628.417994979534,15.93825036903512
2025-04-28,"(1, 1, 0, 0)",sell,-4.186353425016932,9976.544710038905,9976.196583323845,21.84221649169922,9628.417994979534,15.93825036903512
2025-04-29,"(1, 1, 0, 0)",sell,-8.274471416158121,9972.010229898828,9971.7011022087,21.550371170043945,9662.882539770411,14.344425332131609
