Date,State,Action,Reward,Value_Before,Value_After,Price,Cash,Inventory
2025-03-16,"(-1, -1, 0, 0)",hold,20.535860396304997,9505.203437712897,9505.203437712897,2.2978670597076416,8401.913153120606,480.1366902107309
2025-03-17,"(-1, 1, 0, 0)",sell,-23.195514973802347,9525.739298109202,9524.615471964213,2.340637922286988,8401.913153120606,480.1366902107309
2025-03-18,"(1, 1, 0, 0)",buy,207.2728752055882,9501.41995699041,9492.906785048935,2.286959886550904,8513.171941474477,432.1230211896578
2025-03-19,"(-1, 1, 0, 0)",sell,-80.10513478100802,9700.179660254524,9698.141335341596,2.5458409786224365,7661.854747327029,800.6489525635807
2025-03-20,"(-1, 1, 0, 0)",sell,-35.92577888786764,9618.036200560588,9616.281813273734,2.434674024581909,7863.648913706851,720.5840573072226
2025-03-21,"(-1, 1, 0, 0)",sell,-5.5180523147028,9580.356034385866,9578.813011606586,2.37927794456482,8037.333255105371,648.5256515765003
2025-03-22,"(1, 1, 0, 0)",buy,60.79748544260474,9573.294959291883,9565.104866781629,2.369823932647705,8190.09251025414,583.6730864188503
2025-03-23,"(-1, 1, 0, 0)",sell,10.556321988789932,9625.902352224233,9623.647533131236,2.435492992401123,7371.083259228726,925.8162926482116
2025-03-24,"(-1, 1, 0, 0)",sell,2.3906380213957164,9634.203855120026,9632.16396161434,2.448162078857422,7594.310349435281,833.2346633833904
2025-03-25,"(1, 1, 0, 0)",buy,-108.88555628823997,9634.554599635736,9626.758339829237,2.451349973678589,7796.25980649807,749.9111970450514
2025-03-26,"(-1, 1, 0, 0)",sell,-10.362936409543181,9517.872783540997,9515.371544583304,2.349087953567505,7016.633825848263,1064.7702457858854
2025-03-27,"(-1, 1, 0, 0)",sell,-115.688246900796,9505.00860817376,9502.767856048247,2.338274002075196,7264.256482659844,958.2932212072969
2025-03-28,"(1, 1, 0, 0)",buy,-76.94252512729872,9387.079609147451,9379.593518204367,2.204137086868286,7486.090943085722,862.4638990865673
2025-03-29,"(1, -1, 0, 0)",sell,-4.106169672908436,9302.650993077068,9300.085823932768,2.139949083328247,6737.48184877715,1198.7056908430409
2025-03-30,"(1, -1, -1, 0)",sell,-44.90267842073081,9295.97965425986,9293.675108199663,2.1361429691314697,6991.433594062842,1078.8351217587367
2025-03-31,"(1, -1, -1, 0)",sell,43.442976770735186,9248.772429778932,9246.743241003174,2.08989691734314,7219.583654022346,970.9516095828631
2025-04-01,"(-1, -1, 0, 0)",hold,-100.09493859424583,9290.18621777391,9290.18621777391,2.139611005783081,7420.473342822248,873.8564486245767
2025-04-02,"(1, -1, -1, -1)",buy,46.249713891591455,9190.091279179664,9182.67080583684,2.025067090988159,7420.473342822248,873.8564486245767
2025-04-03,"(-1, -1, 0, 0)",hold,82.22652920588553,9228.920519728432,9228.920519728432,2.062467098236084,6678.426008540023,1236.6231264342148
2025-04-04,"(-1, -1, 0, 0)",hold,18.26643605190111,9311.147048934317,9311.147048934317,2.128959894180298,6678.426008540023,1236.6231264342148
2025-04-05,"(-1, -1, 0, 0)",hold,-279.2742155190008,9329.413484986218,9329.413484986218,2.143731117248535,6678.426008540023,1236.6231264342148
2025-04-06,"(1, -1, -1, 0)",sell,-22.41614988971014,9050.139269467218,9047.767556206289,1.917894959449768,6678.426008540023,1236.6231264342148
2025-04-07,"(1, -1, -1, 0)",sell,-103.3577884118622,9025.351406316579,9023.239280531634,1.897753953933716,6913.225621371815,1112.9608137907933
2025-04-08,"(1, -1, -1, -1)",buy,358.64384160960617,8919.881492119772,8912.75916604569,1.7945679426193235,7122.326074081347,1001.6647324117139
2025-04-09,"(-1, -1, 0, 0)",hold,-118.89614930453172,9271.403007655295,9271.403007655295,2.0517380237579346,6410.093466673212,1394.5784051617607
2025-04-10,"(1, -1, 0, 0)",sell,72.0500400714136,9152.506858350764,9149.764444959088,1.9664820432662964,6410.093466673212,1394.5784051617607
2025-04-11,"(-1, -1, 0, 0)",hold,169.10641015243345,9221.814485030502,9221.814485030502,2.0238869190216064,6681.59239244929,1255.1205646455846
2025-04-12,"(-1, -1, 0, 0)",hold,-48.2231805306983,9390.920895182935,9390.920895182935,2.1586201190948486,6681.59239244929,1255.1205646455846
2025-04-13,"(1, -1, 0, 0)",sell,7.404674607259949,9342.697714652237,9340.036609330033,2.120198965072632,6681.59239244929,1255.1205646455846
2025-04-14,"(-1, -1, 0, 0)",hold,-43.15685886978099,9347.441283937293,9347.441283937293,2.12675404548645,6945.0418193473815,1129.608508181026
