Date,State,Action,Reward,Value_Before,Value_After,Price,Cash,Inventory
2025-03-28,"(1, 1, 0, 0)",sell,-66.06637314316322,10359.852232763129,10356.884304414772,3.792680025100708,7391.9238844075835,782.5411921683892
2025-03-29,"(-1, 1, 0, 0)",sell,125.90969427947493,10290.81793127161,10288.212862131233,3.698873996734619,7685.748790894782,704.2870729515503
2025-03-30,"(-1, 1, 0, 0)",sell,120.99900810536565,10414.122556410708,10411.65208449009,3.89751410484314,7943.650635792088,633.8583656563952
2025-03-31,"(-1, 1, 1, 0)",buy,-41.26088586989863,10532.651092595455,10524.462865239522,4.109617233276367,8188.227355933332,570.4725290907556
2025-04-01,"(-1, 1, 0, 0)",sell,-150.6160163401546,10483.201979369624,10480.088182010593,4.055872917175293,7369.4046203399985,767.7255729201262
2025-04-02,"(1, 1, 0, 0)",sell,-155.33440236294337,10329.472165670439,10326.820364063653,3.837889909744263,7677.670558883931,690.9530156281136
2025-04-03,"(1, 1, 0, 0)",sell,-97.47073291257038,10171.48596170071,10169.254674656964,3.5880990028381348,7940.198917955796,621.8577140653022
2025-04-04,"(1, 1, -1, 0)",buy,-123.43184520591058,10071.783941744394,10063.622845409107,3.4139420986175537,8161.096335286542,559.671942658772
2025-04-05,"(1, -1, -1, -1)",buy,-354.0110476587233,9940.191000203196,9932.84601350144,3.258941888809204,7344.986701757887,796.3334072807231
2025-04-06,"(1, -1, -1, -1)",buy,242.0034388071981,9578.834965842716,9572.224477811134,2.9116880893707275,6610.488031582098,1019.4591052169106
2025-04-07,"(1, -1, 0, 0)",sell,-137.31099503755468,9814.227916618333,9810.363127930139,3.1061899662017822,5949.439228423888,1244.2216124084225
2025-04-08,"(1, -1, 0, 0)",sell,175.6025839171507,9673.052132892584,9669.711134068246,2.9835689067840576,6332.053308555139,1119.7994511675802
2025-04-09,"(-1, -1, 0, 0)",sell,-221.94837266041577,9845.313717985397,9842.131216459577,3.157809019088745,6662.812192164546,1007.8195060508222
2025-04-10,"(1, -1, 0, 0)",sell,11.168988094599626,9620.18284379916,9617.540540798582,2.9131131172180176,6977.8798432208105,907.0375554457399
2025-04-11,"(1, -1, 0, 0)",sell,41.107135067612035,9628.709528893181,9626.320287204566,2.92679500579834,7239.467840278067,816.333799901166
2025-04-12,"(-1, -1, 0, 0)",hold,-119.2638546469334,9667.427422272178,9667.427422272178,2.982745885848999,7476.002767450964,734.7004199110494
2025-04-13,"(1, -1, -1, 0)",hold,45.11651491021257,9548.163567625244,9548.163567625244,2.82041597366333,7476.002767450964,734.7004199110494
2025-04-14,"(-1, -1, 0, 0)",sell,-18.324086789314606,9593.280082535457,9591.162805220372,2.881824016571045,7476.002767450964,734.7004199110494
2025-04-15,"(1, -1, 0, 0)",sell,20.373500152505585,9572.838718431058,9570.951492934271,2.854111909866333,7685.613221644328,661.2303779199444
2025-04-16,"(-1, -1, 0, 0)",sell,28.42849016976288,9591.324993086777,9589.606116639516,2.888346910476685,7872.448545826214,595.10734012795
2025-04-17,"(-1, -1, 0, 0)",sell,25.830434733299626,9618.034606809279,9616.459189516574,2.941425085067749,8042.61731410501,535.596606115155
2025-04-18,"(-1, -1, 0, 0)",sell,-10.949099686838963,9642.289624249874,9640.845918251705,2.9950110912323,8198.583626082733,482.0369455036396
2025-04-19,"(1, -1, 0, 0)",hold,11.910414420906818,9629.896818564866,9629.896818564866,2.969773054122925,8341.51051990128,433.83325095327564
2025-04-20,"(-1, -1, 0, 0)",sell,-39.79740599472825,9641.807232985773,9640.50693627269,2.9972269535064697,8341.51051990128,433.83325095327564
2025-04-21,"(1, -1, 0, 0)",sell,66.77751389383593,9600.709530277962,9599.57906064218,2.8952999114990234,8470.239894496644,390.4499258579481
2025-04-22,"(-1, -1, 0, 0)",sell,28.115258312242076,9666.356574536016,9665.27237434992,3.085330009460449,8582.156388438994,351.40493327215324
2025-04-23,"(-1, 1, 0, 0)",sell,5.439421961167682,9693.387632662161,9692.383737236361,3.1742279529571533,8689.4922068626,316.2644399449379
2025-04-24,"(-1, 1, 0, 0)",sell,1.3656747413897392,9697.82315919753,9696.914213892349,3.193337917327881,8788.877854016757,284.6379959504441
2025-04-25,"(-1, 1, 1, 0)",buy,78.07562969809987,9698.279888633739,9689.40102519451,3.198668956756592,8878.863439229654,256.1741963553997
2025-04-26,"(-1, 1, 1, 1)",sell,-34.12165867013027,9767.476654892609,9765.700155333025,3.345710039138794,7990.977095306688,530.9783390682604
2025-04-27,"(1, 1, 0, 0)",sell,0.45979847112357675,9731.578496662894,9730.013768717938,3.2743079662323,8166.850551705695,477.88050516143437
2025-04-28,"(-1, 1, 0, 0)",sell,-32.53090589927706,9730.473567189061,9729.064852240128,3.275377035140991,8321.758618256457,430.0924546452909
2025-04-29,"(1, 1, 0, 0)",sell,-9.529779626087475,9696.53394634085,9695.29863379271,3.191335916519165,8461.221398200785,387.0832091807618
