Date,Price,Actual,Predicted
2024-09-10,135.63522338867188,132.4973907470703,134.63127
2024-09-11,132.4973907470703,136.14190673828125,134.24158
2024-09-12,136.14190673828125,139.1005401611328,133.00311
2024-09-13,139.1005401611328,137.17977905273438,138.94739
2024-09-14,137.17977905273438,131.4993896484375,137.53899
2024-09-15,131.4993896484375,131.47259521484375,131.9586
2024-09-16,131.47259521484375,131.53707885742188,131.52812
2024-09-17,131.53707885742188,133.99185180664062,131.5311
2024-09-18,133.99185180664062,142.83627319335938,134.56909
2024-09-19,142.83627319335938,146.56680297851562,140.70024
2024-09-20,146.56680297851562,149.52703857421875,137.82823
2024-09-21,149.52703857421875,144.80364990234375,145.57803
2024-09-22,144.80364990234375,144.8149871826172,144.72725
2024-09-23,144.8149871826172,152.89215087890625,144.10522
2024-09-24,152.89215087890625,148.02342224121094,148.82071
2024-09-25,148.02342224121094,155.5760955810547,148.26779
2024-09-26,155.5760955810547,157.74993896484375,153.311
2024-09-27,157.74993896484375,156.9124298095703,157.56143
2024-09-28,156.9124298095703,158.62916564941406,157.42154
2024-09-29,158.62916564941406,152.61846923828125,158.02449
2024-09-30,152.61846923828125,145.28988647460938,154.96007
2024-10-01,145.28988647460938,140.38555908203125,149.57788
2024-10-02,140.38555908203125,136.78518676757812,144.26564
2024-10-03,136.78518676757812,143.17227172851562,137.70819
2024-10-04,143.17227172851562,142.7117462158203,138.76344
2024-10-05,142.7117462158203,146.44236755371094,141.75423
2024-10-06,146.44236755371094,143.99179077148438,146.34148
2024-10-07,143.99179077148438,143.39442443847656,143.97179
2024-10-08,143.39442443847656,139.31553649902344,143.08618
2024-10-09,139.31553649902344,138.88841247558594,144.99434
2024-10-10,138.88841247558594,145.3811492919922,144.63676
2024-10-11,145.3811492919922,146.5002899169922,143.71024
2024-10-12,146.5002899169922,147.5724334716797,144.86826
2024-10-13,147.5724334716797,157.44512939453125,142.91438
2024-10-14,157.44512939453125,154.7206268310547,152.67131
2024-10-15,154.7206268310547,154.23422241210938,154.85037
2024-10-16,154.23422241210938,150.31602478027344,156.34293
2024-10-17,150.31602478027344,154.97593688964844,153.69496
2024-10-18,154.97593688964844,159.6393585205078,151.48718
2024-10-19,159.6393585205078,166.9398193359375,157.11148
2024-10-20,166.9398193359375,166.2168731689453,162.2805
2024-10-21,166.2168731689453,167.26014709472656,166.16309
2024-10-22,167.26014709472656,170.9324951171875,166.86046
2024-10-23,170.9324951171875,177.1569366455078,170.72417
2024-10-24,177.1569366455078,164.75689697265625,176.92506
2024-10-25,164.75689697265625,170.70596313476562,169.58833
2024-10-26,170.70596313476562,176.5491943359375,170.40791
2024-10-27,176.5491943359375,178.1049041748047,176.781
2024-10-28,178.1049041748047,179.36074829101562,172.74112
2024-10-29,179.36074829101562,174.9249725341797,179.12024
2024-10-30,174.9249725341797,168.42999267578125,179.15489
2024-10-31,168.42999267578125,166.2621307373047,171.23056
2024-11-01,166.2621307373047,166.01034545898438,169.24255
2024-11-02,166.01034545898438,162.55130004882812,168.8584
2024-11-03,162.55130004882812,157.74710083007812,165.5772
2024-11-04,157.74710083007812,166.72239685058594,159.17288
2024-11-05,166.72239685058594,186.9547882080078,167.43733
2024-11-06,186.9547882080078,196.3345947265625,170.361
2024-11-07,196.3345947265625,199.9390106201172,194.7906
2024-11-08,199.9390106201172,200.1949157714844,199.13893
2024-11-09,200.1949157714844,210.6137237548828,199.8371
2024-11-10,210.6137237548828,222.6416778564453,209.21193
2024-11-11,222.6416778564453,212.2318115234375,221.97148
2024-11-12,212.2318115234375,215.1845550537109,219.9075
2024-11-13,215.1845550537109,209.2190704345703,215.00818
2024-11-14,209.2190704345703,218.09490966796875,211.11018
2024-11-15,218.09490966796875,215.8488311767578,211.32149
2024-11-16,215.8488311767578,237.57553100585932,216.23898
2024-11-17,237.57553100585932,239.79425048828125,230.80626
2024-11-18,239.79425048828125,238.09754943847656,236.217
2024-11-19,238.09754943847656,235.4236602783203,239.3606
2024-11-20,235.4236602783203,257.0658874511719,236.3384
2024-11-21,257.0658874511719,256.5186767578125,246.83609
2024-11-22,256.5186767578125,255.1785125732422,255.90718
2024-11-23,255.1785125732422,252.9195251464844,254.63379
2024-11-24,252.9195251464844,234.4466094970703,251.8833
2024-11-25,234.4466094970703,230.9781951904297,243.60258
2024-11-26,230.9781951904297,242.30221557617188,237.11848
2024-11-27,242.30221557617188,237.76400756835932,245.64789
2024-11-28,237.76400756835932,243.54949951171875,243.86266
2024-11-29,243.54949951171875,237.7437438964844,242.32768
2024-11-30,237.7437438964844,237.06993103027344,242.25731
2024-12-01,237.06993103027344,225.75619506835932,246.92607
2024-12-02,225.75619506835932,234.2003173828125,233.58226
2024-12-03,234.2003173828125,229.11929321289065,233.79611
2024-12-04,229.11929321289065,233.9987030029297,234.29239
2024-12-05,233.9987030029297,237.0510711669922,230.98553
2024-12-06,237.0510711669922,238.54795837402344,227.58823
2024-12-07,238.54795837402344,236.67233276367188,233.4866
2024-12-08,236.67233276367188,217.34146118164065,234.25946
2024-12-09,217.34146118164065,213.8246154785156,231.72672
2024-12-10,213.8246154785156,227.44683837890625,231.87407
2024-12-11,227.44683837890625,227.02671813964844,230.53844
2024-12-12,227.02671813964844,224.83729553222656,227.57275
2024-12-13,224.83729553222656,219.8407592773437,225.94658
2024-12-14,219.8407592773437,223.6576690673828,219.49438
2024-12-15,223.6576690673828,216.3349609375,223.52866
2024-12-16,216.3349609375,222.8167266845703,221.57846
2024-12-17,222.8167266845703,206.3817443847656,221.7039
2024-12-18,206.3817443847656,194.28451538085932,212.61772
2024-12-19,194.28451538085932,194.2081756591797,203.63315
2024-12-20,194.2081756591797,181.30145263671875,194.25017
2024-12-21,181.30145263671875,180.16891479492188,181.683
2024-12-22,180.16891479492188,189.75369262695312,180.17293
2024-12-23,189.75369262695312,196.9890289306641,182.70332
2024-12-24,196.9890289306641,197.4790802001953,197.62683
2024-12-25,197.4790802001953,188.21810913085932,197.43793
2024-12-26,188.21810913085932,183.82847595214844,189.28204
2024-12-27,183.82847595214844,195.01353454589844,186.37329
2024-12-28,195.01353454589844,189.7442626953125,194.08008
2024-12-29,189.7442626953125,191.02804565429688,192.01628
2024-12-30,191.02804565429688,189.2644805908203,190.96275
2024-12-31,189.2644805908203,193.8737335205078,191.91766
2025-01-01,193.8737335205078,207.7670440673828,187.6767
2025-01-02,207.7670440673828,217.7473297119141,198.93138
2025-01-03,217.7473297119141,216.6229248046875,217.14078
2025-01-04,216.6229248046875,213.3936309814453,216.21738
2025-01-05,213.3936309814453,218.7231292724609,213.5742
2025-01-06,218.7231292724609,202.23025512695312,217.13004
2025-01-07,202.23025512695312,197.55905151367188,213.28494
2025-01-08,197.55905151367188,185.02528381347656,201.30502
2025-01-09,185.02528381347656,187.5791778564453,193.50922
2025-01-10,187.5791778564453,187.9955139160156,188.00143
2025-01-11,187.9955139160156,188.5603790283203,186.852
2025-01-12,188.5603790283203,182.8353576660156,193.89996
2025-01-13,182.8353576660156,187.49859619140625,188.53017
2025-01-14,187.49859619140625,205.91134643554688,186.1306
2025-01-15,205.91134643554688,211.22784423828125,198.64908
2025-01-16,211.22784423828125,219.62161254882807,209.35765
2025-01-17,219.62161254882807,261.8697509765625,207.63608
2025-01-18,261.8697509765625,250.5863647460937,260.1207
2025-01-19,250.5863647460937,242.250228881836,259.40717
2025-01-20,242.250228881836,250.41378784179688,252.3731
2025-01-21,250.41378784179688,257.23736572265625,245.79918
2025-01-22,257.23736572265625,253.4552001953125,244.38841
2025-01-23,253.4552001953125,253.36122131347656,249.13301
2025-01-24,253.36122131347656,256.0735778808594,249.85783
2025-01-25,256.0735778808594,240.88345336914065,253.62662
2025-01-26,240.88345336914065,235.074447631836,259.3833
2025-01-27,235.074447631836,227.20396423339844,245.0624
2025-01-28,227.20396423339844,227.94493103027344,237.123
2025-01-29,227.94493103027344,239.0231475830078,227.84929
2025-01-30,239.0231475830078,231.63790893554688,232.09682
2025-01-31,231.63790893554688,213.78501892089844,233.31526
2025-02-01,213.78501892089844,203.11962890625,226.98093
2025-02-02,203.11962890625,216.1495819091797,203.56294
2025-02-03,216.1495819091797,207.09197998046875,207.35722
2025-02-04,207.09197998046875,195.98814392089844,214.34534
2025-02-05,195.98814392089844,189.77249145507807,208.41231
2025-02-06,189.77249145507807,192.20465087890625,194.24632
2025-02-07,192.20465087890625,199.5998992919922,199.94154
2025-02-08,199.5998992919922,200.49755859375,205.9956
2025-02-09,200.49755859375,200.3563537597656,200.64984
2025-02-10,200.3563537597656,197.9823608398437,200.29321
2025-02-11,197.9823608398437,196.7738037109375,200.33986
2025-02-12,196.7738037109375,194.46095275878903,197.23853
2025-02-13,194.46095275878903,199.9356689453125,197.06938
2025-02-14,199.9356689453125,194.48208618164065,198.21896
2025-02-15,194.48208618164065,188.4864044189453,199.19237
2025-02-16,188.4864044189453,177.6897430419922,192.40472
2025-02-17,177.6897430419922,169.08428955078125,177.91539
2025-02-18,169.08428955078125,169.01080322265625,169.3654
2025-02-19,169.01080322265625,176.04888916015625,168.9975
2025-02-20,176.04888916015625,168.89163208007812,171.11394
2025-02-21,168.89163208007812,172.16285705566406,176.03888
2025-02-22,172.16285705566406,168.03811645507812,169.64276
2025-02-23,168.03811645507812,141.98948669433594,172.04453
2025-02-24,141.98948669433594,144.10775756835938,142.43419
2025-02-25,144.10775756835938,134.83132934570312,144.0498
2025-02-26,134.83132934570312,137.6208038330078,139.49234
2025-02-27,137.6208038330078,148.03001403808594,137.57143
2025-02-28,148.03001403808594,143.6757049560547,144.56767
2025-03-01,143.6757049560547,178.49549865722656,148.27681
2025-03-02,178.49549865722656,142.02108764648438,172.08527
2025-03-03,142.02108764648438,144.9165802001953,170.4847
2025-03-04,144.9165802001953,146.26730346679688,150.17172
2025-03-05,146.26730346679688,143.355224609375,146.24936
2025-03-06,143.355224609375,139.20913696289062,144.74728
2025-03-07,139.20913696289062,136.94207763671875,163.55516
2025-03-08,136.94207763671875,126.43543243408205,166.4069
2025-03-09,126.43543243408205,118.291748046875,153.72495
2025-03-10,118.291748046875,125.26394653320312,118.92666
2025-03-11,125.26394653320312,126.58324432373048,125.16664
2025-03-12,126.58324432373048,123.28614807128906,122.077736
2025-03-13,123.28614807128906,133.31448364257812,126.31784
2025-03-14,133.31448364257812,135.91253662109375,129.95747
2025-03-15,135.91253662109375,125.98810577392578,129.42336
2025-03-16,125.98810577392578,128.16371154785156,128.37254
2025-03-17,128.16371154785156,125.3126983642578,126.773796
2025-03-18,125.3126983642578,135.572509765625,128.07013
2025-03-19,135.572509765625,127.49718475341795,128.37773
2025-03-20,127.49718475341795,128.43031311035156,126.050735
2025-03-21,128.43031311035156,128.4849853515625,127.07007
2025-03-22,128.4849853515625,132.5993194580078,129.16867
2025-03-23,132.5993194580078,140.86927795410156,129.91661
2025-03-24,140.86927795410156,143.81707763671875,139.12682
2025-03-25,143.81707763671875,137.28857421875,143.65475
2025-03-26,137.28857421875,138.34738159179688,139.04918
2025-03-27,138.34738159179688,129.42315673828125,138.35127
2025-03-28,129.42315673828125,124.587646484375,136.60614
2025-03-29,124.587646484375,124.64263153076172,135.06874
2025-03-30,124.64263153076172,124.69412994384766,127.55758
2025-03-31,124.69412994384766,126.68238067626952,125.099556
2025-04-01,126.68238067626952,117.75762939453124,126.67746
2025-04-02,117.75762939453124,117.06145477294922,120.01772
2025-04-03,117.06145477294922,122.78688049316406,117.178665
2025-04-04,122.78688049316406,120.25899505615234,118.73963
2025-04-05,120.25899505615234,105.7120132446289,120.29405
2025-04-06,105.7120132446289,106.90277862548828,111.85858
2025-04-07,106.90277862548828,105.51219177246094,106.91741
2025-04-08,105.51219177246094,119.05754089355467,106.301025
2025-04-09,119.05754089355467,112.80392456054688,108.24649
2025-04-10,112.80392456054688,121.53237915039062,112.386345
2025-04-11,121.53237915039062,132.26055908203125,113.79998
2025-04-12,132.26055908203125,128.58079528808594,125.88233
2025-04-13,128.58079528808594,129.3103790283203,127.3966
2025-04-14,129.3103790283203,126.26313018798828,126.23637
2025-04-15,126.26313018798828,131.44969177246094,126.781845
2025-04-16,131.44969177246094,134.69874572753906,127.27386
2025-04-17,134.69874572753906,134.07350158691406,133.84526
2025-04-18,134.07350158691406,139.75025939941406,132.44215
2025-04-19,139.75025939941406,137.77459716796875,139.0633
2025-04-20,137.77459716796875,136.7043914794922,137.8476
2025-04-21,136.7043914794922,148.73941040039062,136.47743
2025-04-22,148.73941040039062,151.15272521972656,146.9946
2025-04-23,151.15272521972656,152.3036346435547,150.95827
2025-04-24,152.3036346435547,150.91500854492188,152.15941
2025-04-25,150.91500854492188,149.28936767578125,151.19667
2025-04-26,149.28936767578125,148.24583435058594,149.15714
2025-04-27,148.24583435058594,147.8099365234375,147.02002
2025-04-28,147.8099365234375,146.42787170410156,146.43857
2025-04-29,146.42787170410156,147.64320373535156,145.40356
