Date,Price,Actual,Predicted
2024-06-02,603.026611328125,626.4329833984375,602.71765
2024-06-03,626.4329833984375,686.201416015625,617.4999
2024-06-04,686.201416015625,698.889404296875,685.18304
2024-06-05,698.889404296875,710.4640502929688,697.8692
2024-06-06,710.4640502929688,683.3609619140625,709.5156
2024-06-07,683.3609619140625,682.6651611328125,684.45355
2024-06-08,682.6651611328125,673.3153076171875,679.4002
2024-06-09,673.3153076171875,624.3868408203125,675.7609
2024-06-10,624.3868408203125,602.55810546875,622.7573
2024-06-11,602.55810546875,619.19482421875,615.4424
2024-06-12,619.19482421875,599.5150756835938,604.4354
2024-06-13,599.5150756835938,603.1805419921875,599.76965
2024-06-14,603.1805419921875,607.8029174804688,601.41583
2024-06-15,607.8029174804688,610.0540161132812,610.21313
2024-06-16,610.0540161132812,604.4673461914062,610.86597
2024-06-17,604.4673461914062,588.7020874023438,610.79065
2024-06-18,588.7020874023438,598.771728515625,602.7802
2024-06-19,598.771728515625,587.107177734375,597.64154
2024-06-20,587.107177734375,585.9119262695312,598.587
2024-06-21,585.9119262695312,590.7633666992188,588.9627
2024-06-22,590.7633666992188,577.2108764648438,599.57605
2024-06-23,577.2108764648438,567.578125,583.92413
2024-06-24,567.578125,578.1034545898438,567.73865
2024-06-25,578.1034545898438,572.4017944335938,575.76715
2024-06-26,572.4017944335938,580.7982788085938,575.6455
2024-06-27,580.7982788085938,566.4644775390625,576.64825
2024-06-28,566.4644775390625,569.127685546875,577.5247
2024-06-29,569.127685546875,581.7711181640625,571.67554
2024-06-30,581.7711181640625,576.6869506835938,578.69794
2024-07-01,576.6869506835938,578.9810791015625,578.11615
2024-07-02,578.9810791015625,556.5777587890625,574.43475
2024-07-03,556.5777587890625,513.9945068359375,559.6637
2024-07-04,513.9945068359375,497.9958190917969,515.1117
2024-07-05,497.9958190917969,527.6743774414062,498.68097
2024-07-06,527.6743774414062,490.6131286621094,504.68414
2024-07-07,490.6131286621094,510.6142578125,516.3047
2024-07-08,510.6142578125,516.568115234375,506.32086
2024-07-09,516.568115234375,524.5165405273438,501.14288
2024-07-10,524.5165405273438,525.1380615234375,523.6035
2024-07-11,525.1380615234375,533.75732421875,524.6779
2024-07-12,533.75732421875,532.3488159179688,518.69434
2024-07-13,532.3488159179688,544.8187255859375,529.15967
2024-07-14,544.8187255859375,586.1410522460938,542.676
2024-07-15,586.1410522460938,576.583984375,585.41144
2024-07-16,576.583984375,568.9127197265625,575.0444
2024-07-17,568.9127197265625,571.9515380859375,582.0331
2024-07-18,571.9515380859375,593.7021484375,571.97723
2024-07-19,593.7021484375,593.5722045898438,574.00916
2024-07-20,593.5722045898438,601.8511962890625,591.9474
2024-07-21,601.8511962890625,587.9177856445312,600.47784
2024-07-22,587.9177856445312,582.0995483398438,594.94965
2024-07-23,582.0995483398438,574.5784912109375,579.6404
2024-07-24,574.5784912109375,570.71337890625,581.26917
2024-07-25,570.71337890625,581.0779418945312,577.75543
2024-07-26,581.0779418945312,581.5888061523438,582.504
2024-07-27,581.5888061523438,584.099609375,582.7037
2024-07-28,584.099609375,574.642578125,583.82227
2024-07-29,574.642578125,587.6651000976562,578.8816
2024-07-30,587.6651000976562,576.3681640625,579.228
2024-07-31,576.3681640625,575.146728515625,583.682
2024-08-01,575.146728515625,542.9151611328125,581.8913
2024-08-02,542.9151611328125,529.4813232421875,546.02405
2024-08-03,529.4813232421875,497.0390930175781,560.5929
2024-08-04,497.0390930175781,464.6269226074219,559.1743
2024-08-05,464.6269226074219,484.3238220214844,467.3616
2024-08-06,484.3238220214844,474.2247619628906,484.05728
2024-08-07,474.2247619628906,517.3375244140625,484.64444
2024-08-08,517.3375244140625,509.1827087402344,507.19833
2024-08-09,509.1827087402344,523.317626953125,500.53473
2024-08-10,523.317626953125,503.8045349121094,516.0973
2024-08-11,503.8045349121094,518.5361328125,481.8344
2024-08-12,518.5361328125,524.1285400390625,506.12216
2024-08-13,524.1285400390625,524.0153198242188,514.20807
2024-08-14,524.0153198242188,519.870361328125,522.0208
2024-08-15,519.870361328125,519.9686279296875,523.684
2024-08-16,519.9686279296875,542.2342529296875,519.8512
2024-08-17,542.2342529296875,531.6085205078125,532.36896
2024-08-18,531.6085205078125,559.81884765625,531.7672
2024-08-19,559.81884765625,569.2669677734375,549.00977
2024-08-20,569.2669677734375,570.0197143554688,568.6619
2024-08-21,570.0197143554688,583.0518798828125,569.7827
2024-08-22,583.0518798828125,591.8060302734375,582.16266
2024-08-23,591.8060302734375,580.76220703125,583.51685
2024-08-24,580.76220703125,574.2499389648438,579.9871
2024-08-25,574.2499389648438,548.8280029296875,572.7726
2024-08-26,548.8280029296875,533.9758911132812,555.5951
2024-08-27,533.9758911132812,536.816162109375,532.4752
2024-08-28,536.816162109375,536.6256713867188,537.01086
2024-08-29,536.6256713867188,535.3157958984375,537.27264
2024-08-30,535.3157958984375,532.89697265625,536.01
2024-08-31,532.89697265625,512.59521484375,534.6103
2024-09-01,512.59521484375,526.438720703125,513.9871
2024-09-02,526.438720703125,518.6689453125,526.0203
2024-09-03,518.6689453125,507.8204956054688,526.2606
2024-09-04,507.8204956054688,502.0693664550781,517.235
2024-09-05,502.0693664550781,486.9027404785156,502.50266
2024-09-06,486.9027404785156,493.2261352539063,487.6525
2024-09-07,493.2261352539063,503.0001525878906,493.15213
2024-09-08,503.0001525878906,518.5453491210938,501.6426
2024-09-09,518.5453491210938,517.4838256835938,518.11786
2024-09-10,517.4838256835938,530.1940307617188,512.14026
2024-09-11,530.1940307617188,544.3037719726562,527.2321
