Date,ADA-USD,AVAX-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD,TON11419-USD,USDT-USD,XRP-USD
2024-05-01,0.4408150017261505,32.706424713134766,578.4874877929688,60609.49609375,0.13332700729370117,3011.015625,126.9625473022461,5.158080101013184,0.9991369843482971,0.5000619888305664
2024-05-02,0.44986599683761597,33.28810119628906,561.408203125,58253.703125,0.1301340013742447,2969.79443359375,134.6279754638672,4.8858418464660645,0.998583972454071,0.5169969797134399
2024-05-03,0.4582839906215668,33.61269760131836,560.5267333984375,59122.30078125,0.13210900127887726,2988.134521484375,137.81448364257812,5.138682842254639,1.00005304813385,0.5183290243148804
2024-05-04,0.46754398941993713,35.58477020263672,587.0184326171875,62891.03125,0.14614200592041016,3103.61962890625,143.77220153808594,5.693645000457764,1.0005550384521484,0.5318930149078369
2024-05-05,0.463577002286911,37.36183166503906,585.8465576171875,63892.453125,0.1601569950580597,3117.636962890625,146.1350555419922,5.754094123840332,1.0001510381698608,0.5304049849510193
2024-05-06,0.4583339989185333,37.40188217163086,592.139892578125,64038.3125,0.1610659956932068,3137.51025390625,145.71205139160156,5.966034889221191,1.0003290176391602,0.5297889709472656
2024-05-07,0.4542889893054962,37.138362884521484,588.4759521484375,63162.76171875,0.1566080003976822,3062.7509765625,152.80667114257812,5.7815961837768555,1.000048041343689,0.5405480265617371
2024-05-08,0.4418730139732361,35.341732025146484,577.4862060546875,62332.640625,0.15018999576568604,3006.315673828125,148.1343231201172,5.676811218261719,0.999966025352478,0.5247439742088318
2024-05-09,0.45255300402641296,34.04719924926758,588.1974487304688,61191.19921875,0.14329400658607483,2973.9716796875,142.29473876953125,5.763051986694336,0.9995890259742737,0.5172240138053894
2024-05-10,0.46350300312042236,35.08065414428711,596.0276489257812,63055.19140625,0.15211699903011322,3036.231201171875,152.8529052734375,6.399046897888184,0.9998959898948669,0.5210310220718384
2024-05-11,0.4482499957084656,33.7125358581543,585.6221923828125,60793.35546875,0.14403100311756134,2909.845458984375,146.2169647216797,6.7735371589660645,0.9999179840087891,0.5023379921913147
2024-05-12,0.4388760030269623,33.4791374206543,592.0291748046875,60793.50390625,0.14292499423027039,2911.658203125,145.3143768310547,6.886166095733643,0.9997349977493286,0.5059760212898254
2024-05-13,0.4376530051231384,33.167240142822266,594.424560546875,61451.21875,0.1412310004234314,2928.81396484375,143.52081298828125,6.951006889343262,0.9995790123939514,0.49947500228881836
2024-05-14,0.4365440011024475,32.421722412109375,591.60693359375,62900.7734375,0.14843299984931946,2949.213134765625,147.27908325195312,7.021132946014404,0.9998400211334229,0.5049020051956177
2024-05-15,0.42806899547576904,31.568510055541992,566.70703125,61553.98828125,0.14541900157928467,2881.224609375,142.0303955078125,6.847754001617432,0.999629020690918,0.49988898634910583
2024-05-16,0.45299598574638367,34.67978286743164,582.1001586914062,66256.109375,0.15552900731563568,3036.01416015625,158.18775939941406,6.995091915130615,1.0005300045013428,0.5190119743347168
2024-05-17,0.4596959948539734,34.46154022216797,569.1902465820312,65231.296875,0.14963699877262115,2945.136962890625,159.116455078125,6.771337985992432,1.0000840425491333,0.515699028968811
2024-05-18,0.4819999933242798,36.423484802246094,581.1783447265625,67066.2109375,0.15556299686431885,3094.553466796875,169.53054809570312,6.619797229766846,1.0004849433898926,0.5238040089607239
2024-05-19,0.48240798711776733,37.268333435058594,580.4815673828125,66937.9296875,0.15307700634002686,3122.82470703125,172.53919982910156,6.396721839904785,1.000180959701538,0.521390974521637
2024-05-20,0.467602014541626,35.621829986572266,574.6316528320312,66278.7421875,0.14910699427127838,3071.85888671875,170.0913543701172,6.261435031890869,0.9999120235443115,0.5096610188484192
2024-05-21,0.5017489790916443,40.13881301879883,600.60107421875,71443.0625,0.16568799316883087,3663.01123046875,186.51951599121094,6.555819034576416,1.0000280141830444,0.537326991558075
2024-05-22,0.4947740137577057,41.16374206542969,618.4204711914062,70135.3203125,0.17047399282455444,3789.372802734375,178.1156768798828,6.32179594039917,0.9998940229415894,0.5369830131530762
2024-05-23,0.48313000798225403,39.992427825927734,614.671875,69121.3046875,0.16616299748420715,3737.178466796875,176.8631134033203,6.531949996948242,0.9994440078735352,0.5265100002288818
2024-05-24,0.46533000469207764,38.508544921875,598.6708374023438,67928.1328125,0.1596129983663559,3776.992431640625,175.98577880859375,6.2031168937683105,0.9996399879455566,0.5282859802246094
2024-05-25,0.45949798822402954,37.99354553222656,600.2266235351562,68526.921875,0.16380399465560913,3726.9755859375,167.7969207763672,6.39227294921875,0.9998250007629395,0.5357490181922913
2024-05-26,0.4620720148086548,38.287803649902344,602.1944580078125,69264.2890625,0.17396099865436554,3749.179931640625,168.43763732910156,6.377437114715576,0.999871015548706,0.541808009147644
2024-05-27,0.4583750069141388,36.752044677734375,599.825927734375,68512.1796875,0.16621999442577362,3826.127197265625,163.3509063720703,6.308554172515869,0.9994879961013794,0.5282109975814819
2024-05-28,0.46796301007270813,38.234317779541016,603.5264282226562,69392.1953125,0.16909000277519226,3892.096923828125,169.9961395263672,6.392195224761963,0.9992049932479858,0.5337719917297363
2024-05-29,0.45699000358581543,36.99539566040039,601.2132568359375,68296.3515625,0.1649640053510666,3840.235107421875,168.65084838867188,6.46333122253418,0.998881995677948,0.5282340049743652
2024-05-30,0.45099499821662903,36.136924743652344,594.9725341796875,67576.0859375,0.16369600594043732,3763.357666015625,168.0726776123047,6.492427825927734,0.9987279772758484,0.5232489705085754
