Date,ADA-USD,AVAX-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD,TON11419-USD,USDT-USD,XRP-USD
2024-09-09,257206648,284956740,1602303180,34618096173,698093518,15887712451,2443769044,315346706,53645369813,829101046
2024-09-10,186507920,207002559,1461007853,28857630507,465166360,12795818970,1642358500,254763959,44958459857,704956463
2024-09-11,263880950,239140352,1629703281,37049062672,532198021,15355180967,2122617674,288127046,53910355372,894903276
2024-09-12,256108848,213390700,1725751181,33835707949,439730013,12162634681,1597055803,310252364,49496227393,1649796650
2024-09-13,222228805,258822734,1745545933,32490528356,675630464,13759640866,1668690414,329564442,50561943685,1172399876
2024-09-14,160253934,183882258,1412065214,16428405496,426157956,8170291680,952465288,205389327,31284959922,1163728418
2024-09-15,195851407,194956670,1565883242,18120960867,428890116,10155470375,1358403273,225310173,33574816326,804536339
2024-09-16,211465289,233303180,1805132571,32032822113,528755469,16819033263,1623218789,223566587,52359857999,1261024893
2024-09-17,209019175,225254583,1617928146,38075570118,480290242,15356783863,1726861492,247007695,55698782715,1006340430
2024-09-18,254109953,284771341,1657679444,40990702891,549512848,18159056422,2260675347,242649194,62277811817,1185142249
2024-09-19,297282683,450224106,1859308230,42710252573,656532122,18437147349,2884543933,280702602,68815065769,1232042101
2024-09-20,245398498,526269388,1821452417,35177164222,595150523,19112788620,3241123621,275251635,62999225593,1225009128
2024-09-21,155658003,214929916,1694887390,14408616220,502306053,10797825021,1385610390,172465672,33954200576,952605938
2024-09-22,176346122,228253627,1680179600,20183348802,480950368,13180663011,1597826979,189763121,41426101070,886494819
2024-09-23,260276216,361459724,2189508231,31400285425,644419670,19912841456,2344229720,231326378,60077721757,998093828
2024-09-24,329591997,344591266,1904808937,29938335243,708492630,16658812503,2927238360,205135982,56967919219,988961520
2024-09-25,280504960,377318861,1744393946,25078377700,696620734,14119729962,2138602628,305497403,50797578929,995515964
