Date,Price,SMA_5,SMA_20,EMA_5,EMA_20,Upper_Band_20,Lower_Band_20,High_20,Low_20,Target,predicted_price_change_direction
2024-08-14,0.5691919922828674,0.5705740094184876,0.5770653516054154,0.5711116064527247,0.5696232094614072,0.6522732826400208,0.50185742057081,0.6278769969940186,0.4894660115242004,0.5609549880027771,1
2024-08-15,0.5609549880027771,0.5656492114067078,0.5749097019433975,0.5677260669694089,0.5687976645605852,0.6493261284388169,0.5004932754479782,0.6278769969940186,0.4894660115242004,0.564516007900238,1
2024-08-16,0.564516007900238,0.5679660081863404,0.5732957512140274,0.5666560472796853,0.5683898877357902,0.6471113627564384,0.4994801396716164,0.6278769969940186,0.4894660115242004,0.5663189888000488,1
2024-08-17,0.5663189888000488,0.5674762010574341,0.5715143501758575,0.5665436944531399,0.5681926592657197,0.6441284697621745,0.4989002305895405,0.6278769969940186,0.4894660115242004,0.5638750195503235,1
2024-08-18,0.5638750195503235,0.5649713993072509,0.5696038007736206,0.5656541361522012,0.5677814554833011,0.6408285427495986,0.49837905879764266,0.6278769969940186,0.4894660115242004,0.5986059904098511,1
2024-08-19,0.5986059904098511,0.5708541989326477,0.5681402504444122,0.5766380875714179,0.5707171254763058,0.6354167426162022,0.5008637582726222,0.6239389777183533,0.4894660115242004,0.5944280028343201,-1
2024-08-20,0.5944280028343201,0.5775488018989563,0.5666647017002105,0.5825680593257186,0.5729753042723071,0.6299653269126556,0.5033640764877655,0.6175770163536072,0.4894660115242004,0.6002749800682068,-1
2024-08-21,0.6002749800682068,0.58470059633255,0.566855251789093,0.5884703662398814,0.5755752733957262,0.6305552579252561,0.5031552456529299,0.6175770163536072,0.4894660115242004,0.5976009964942932,-1
2024-08-22,0.5976009964942932,0.5909569978713989,0.5686967521905899,0.5915139096580186,0.5776729613098754,0.633770785003424,0.5036227193777558,0.6175770163536072,0.4894660115242004,0.6112390160560608,1
2024-08-23,0.6112390160560608,0.6004297971725464,0.5714391529560089,0.5980889451240328,0.5808697284285598,0.6389084266691651,0.5039698792428526,0.6175770163536072,0.4894660115242004,0.6131100058555603,-1
2024-08-24,0.6131100058555603,0.6033306002616883,0.5759248524904251,0.6030959653678754,0.5839402310406551,0.6418568360070647,0.5099928689737856,0.6175770163536072,0.4894660115242004,0.6001840233802795,-1
2024-08-25,0.6001840233802795,0.6044818043708802,0.5814607530832291,0.6021253180386767,0.5854872588825241,0.6340741952782754,0.5288473108881828,0.6175770163536072,0.5056970119476318,0.5874699950218201,1
2024-08-26,0.5874699950218201,0.6019208073616028,0.5855494022369385,0.5972402103663912,0.5856760908957904,0.6242396795493443,0.5468591249245327,0.6175770163536072,0.5529320240020752,0.5675539970397949,1
2024-08-27,0.5675539970397949,0.5959114074707031,0.5838866025209427,0.5873448059241925,0.5839501771952194,0.6226737527883122,0.5450994522535733,0.6175770163536072,0.5529320240020752,0.5698500275611877,-1
2024-08-28,0.5698500275611877,0.5876336097717285,0.5815002530813217,0.5815132131365243,0.5826073058015021,0.6173190736334068,0.5456814325292366,0.6131100058555603,0.5529320240020752,0.5620549917221069,-1
2024-08-29,0.5620549917221069,0.5774226069450379,0.5805453538894654,0.5750271393317186,0.5806499425558455,0.6174062688354033,0.5436844389435275,0.6131100058555603,0.5529320240020752,0.5670310258865356,1
2024-08-30,0.5670310258865356,0.5707920074462891,0.5796179562807083,0.5723617681833243,0.5793529028730541,0.6168768001002835,0.5423591124611332,0.6131100058555603,0.5529320240020752,0.5663130283355713,-1
2024-08-31,0.5663130283355713,0.5665606141090394,0.5802870064973831,0.5703455215674067,0.5781110100599605,0.6159756643310818,0.5445983486636844,0.6131100058555603,0.5609549880027771,0.5479900240898132,1
2024-09-01,0.5479900240898132,0.562647819519043,0.5792481064796448,0.5628936890748756,0.5752423447294702,0.6174685288946901,0.5410276840645994,0.6131100058555603,0.5479900240898132,0.5675870180130005,1
2024-09-02,0.5675870180130005,0.5621952176094055,0.5788075059652329,0.5644581320542505,0.5745132659945684,0.617367874048813,0.5402471378816528,0.6131100058555603,0.5479900240898132,0.5573909878730774,1
2024-09-03,0.5573909878730774,0.5612624168395997,0.5782174557447434,0.5621024173271929,0.5728825728401407,0.6177463403085591,0.5386885711809276,0.6131100058555603,0.5479900240898132,0.5581759810447693,1
2024-09-04,0.5581759810447693,0.5594914078712463,0.5780785053968429,0.5607936052330518,0.5714819450501053,0.6178814731973425,0.5382755375963433,0.6131100058555603,0.5479900240898132,0.5441960096359253,1
2024-09-05,0.5441960096359253,0.5550680041313172,0.5770625054836274,0.555261073367343,0.5688832845344691,0.6192868417723908,0.5348381691948639,0.6131100058555603,0.5441960096359253,0.5213469862937927,1
2024-09-06,0.5213469862937927,0.549739396572113,0.5748139053583146,0.5439563776761596,0.5643560180353571,0.6237099736724712,0.525917837044158,0.6131100058555603,0.5213469862937927,0.5250920057296753,1
2024-09-07,0.5250920057296753,0.541240394115448,0.5728747546672821,0.5376682536939982,0.5606165882919588,0.6264497352393783,0.5192997740951859,0.6131100058555603,0.5213469862937927,0.5292909741401672,-1
2024-09-08,0.5292909741401672,0.535620391368866,0.5694090038537979,0.5348758271760545,0.5576331964679786,0.6249087315702473,0.5139092761373485,0.6131100058555603,0.5213469862937927,0.5396379828453064,-1
2024-09-09,0.5396379828453064,0.5319127917289734,0.5666695028543473,0.5364632123991385,0.5559193665991526,0.622377973355002,0.5109610323536925,0.6131100058555603,0.5213469862937927,0.5410779714584351,-1
2024-09-10,0.5410779714584351,0.5312891840934754,0.5637096524238586,0.538001465418904,0.5545059003952747,0.6181768208935079,0.5092424839542093,0.6131100058555603,0.5213469862937927,0.5353119969367981,-1
2024-09-11,0.5353119969367981,0.5340821862220764,0.5605952024459839,0.5371049759248687,0.5526779095897055,0.6140160770495519,0.507174327842416,0.6131100058555603,0.5213469862937927,0.5625759959220886,1
2024-09-12,0.5625759959220886,0.5415789842605591,0.5581620514392853,0.5455953159239421,0.5536205844785039,0.6060131911509345,0.5103109117276361,0.6131100058555603,0.5213469862937927,0.5731490254402161,1
2024-09-13,0.5731490254402161,0.5503505945205689,0.556164002418518,0.5547798857627001,0.5554804359986669,0.5972075291546852,0.5151204756823509,0.6001840233802795,0.5213469862937927,0.5961989760398865,-1
2024-09-14,0.5961989760398865,0.5616627931594849,0.5559647500514984,0.5685862491884289,0.5593583921930687,0.596137942213361,0.5157915578896357,0.5961989760398865,0.5213469862937927,0.5709750056266785,-1
2024-09-15,0.5709750056266785,0.5676421999931336,0.5551400005817413,0.5693825013345122,0.5604647363296029,0.5932121718753203,0.5170678292881623,0.5961989760398865,0.5213469862937927,0.585407018661499,1
